Area code,date,value
E06000023,2020-03-03,1
E06000023,2020-03-06,2
E06000023,2020-03-07,3
E06000023,2020-03-10,4
E06000023,2020-03-12,5
E06000023,2020-03-13,8
E06000023,2020-03-14,10
E06000023,2020-03-15,11
E06000023,2020-03-17,15
E06000023,2020-03-18,22
E06000023,2020-03-19,24
E06000023,2020-03-20,28
E06000023,2020-03-21,36
E06000023,2020-03-22,41
E06000023,2020-03-23,50
E06000023,2020-03-24,54
E06000023,2020-03-25,66
E06000023,2020-03-26,80
E06000023,2020-03-27,94
E06000023,2020-03-28,104
E06000023,2020-03-29,116
E06000023,2020-03-30,133
E06000023,2020-03-31,151
E06000023,2020-04-01,168
E06000023,2020-04-02,183
E06000023,2020-04-03,203
E06000023,2020-04-04,213
E06000023,2020-04-05,227
E06000023,2020-04-06,240
E06000023,2020-04-07,261
E06000023,2020-04-08,289
E06000023,2020-04-09,306
E06000023,2020-04-10,324
E06000023,2020-04-11,350
E06000023,2020-04-12,364
E06000023,2020-04-13,380
E06000023,2020-04-14,397
E06000023,2020-04-15,419
E06000023,2020-04-16,447
E06000023,2020-04-17,461
E06000023,2020-04-18,474
E06000023,2020-04-19,486
E06000023,2020-04-20,507
E06000023,2020-04-21,521
E06000023,2020-04-22,542
E06000023,2020-04-23,557
E06000023,2020-04-24,573
E06000023,2020-04-25,578
E06000023,2020-04-26,582
E06000023,2020-04-27,592
E06000023,2020-04-28,604
E06000023,2020-04-29,612
E06000023,2020-04-30,618
E06000023,2020-05-01,631
E06000023,2020-05-02,633
E06000023,2020-05-03,637
E06000023,2020-05-04,648
E06000023,2020-05-05,654
E06000023,2020-05-06,661
E06000023,2020-05-07,665
E06000023,2020-05-08,671
E06000023,2020-05-09,672
E06000023,2020-05-10,672
