Area code,date,value
E07000137,2020-03-11,1
E07000137,2020-03-20,2
E07000137,2020-03-22,3
E07000137,2020-03-24,5
E07000137,2020-03-26,9
E07000137,2020-03-27,11
E07000137,2020-03-28,15
E07000137,2020-03-29,16
E07000137,2020-03-30,18
E07000137,2020-03-31,21
E07000137,2020-04-01,30
E07000137,2020-04-02,35
E07000137,2020-04-03,41
E07000137,2020-04-04,44
E07000137,2020-04-05,46
E07000137,2020-04-06,49
E07000137,2020-04-07,54
E07000137,2020-04-08,56
E07000137,2020-04-09,60
E07000137,2020-04-10,65
E07000137,2020-04-11,66
E07000137,2020-04-12,73
E07000137,2020-04-13,81
E07000137,2020-04-14,83
E07000137,2020-04-15,86
E07000137,2020-04-16,92
E07000137,2020-04-17,95
E07000137,2020-04-18,98
E07000137,2020-04-19,103
E07000137,2020-04-20,105
E07000137,2020-04-21,109
E07000137,2020-04-22,112
E07000137,2020-04-23,115
E07000137,2020-04-24,120
E07000137,2020-04-25,123
E07000137,2020-04-26,125
E07000137,2020-04-27,127
E07000137,2020-04-28,132
E07000137,2020-04-29,133
E07000137,2020-04-30,135
E07000137,2020-05-01,137
E07000137,2020-05-02,139
E07000137,2020-05-04,141
E07000137,2020-05-07,142
E07000137,2020-05-08,143
E07000137,2020-05-10,143
