Area code,date,value
E07000008,2020-03-10,1
E07000008,2020-03-11,2
E07000008,2020-03-12,4
E07000008,2020-03-15,5
E07000008,2020-03-18,6
E07000008,2020-03-19,7
E07000008,2020-03-20,10
E07000008,2020-03-21,11
E07000008,2020-03-22,12
E07000008,2020-03-23,14
E07000008,2020-03-24,18
E07000008,2020-03-25,20
E07000008,2020-03-26,23
E07000008,2020-03-27,28
E07000008,2020-03-28,30
E07000008,2020-03-29,31
E07000008,2020-03-30,36
E07000008,2020-03-31,38
E07000008,2020-04-01,41
E07000008,2020-04-03,45
E07000008,2020-04-04,50
E07000008,2020-04-05,57
E07000008,2020-04-06,61
E07000008,2020-04-07,69
E07000008,2020-04-08,78
E07000008,2020-04-09,86
E07000008,2020-04-10,92
E07000008,2020-04-11,96
E07000008,2020-04-12,100
E07000008,2020-04-13,103
E07000008,2020-04-14,106
E07000008,2020-04-15,113
E07000008,2020-04-16,120
E07000008,2020-04-17,129
E07000008,2020-04-18,130
E07000008,2020-04-19,136
E07000008,2020-04-20,140
E07000008,2020-04-21,143
E07000008,2020-04-22,151
E07000008,2020-04-23,157
E07000008,2020-04-24,160
E07000008,2020-04-25,161
E07000008,2020-04-26,164
E07000008,2020-04-27,165
E07000008,2020-04-28,167
E07000008,2020-04-29,171
E07000008,2020-04-30,177
E07000008,2020-05-01,185
E07000008,2020-05-02,186
E07000008,2020-05-04,189
E07000008,2020-05-05,192
E07000008,2020-05-06,195
E07000008,2020-05-10,195
