Area code,date,value
E06000003,2020-03-10,1
E06000003,2020-03-17,2
E06000003,2020-03-19,3
E06000003,2020-03-21,4
E06000003,2020-03-22,7
E06000003,2020-03-23,9
E06000003,2020-03-24,11
E06000003,2020-03-25,14
E06000003,2020-03-26,20
E06000003,2020-03-27,30
E06000003,2020-03-28,41
E06000003,2020-03-29,48
E06000003,2020-03-30,55
E06000003,2020-03-31,63
E06000003,2020-04-01,74
E06000003,2020-04-02,81
E06000003,2020-04-03,98
E06000003,2020-04-04,111
E06000003,2020-04-05,119
E06000003,2020-04-06,128
E06000003,2020-04-07,140
E06000003,2020-04-09,149
E06000003,2020-04-10,158
E06000003,2020-04-11,174
E06000003,2020-04-12,182
E06000003,2020-04-13,196
E06000003,2020-04-14,201
E06000003,2020-04-15,206
E06000003,2020-04-16,212
E06000003,2020-04-17,218
E06000003,2020-04-18,222
E06000003,2020-04-19,230
E06000003,2020-04-20,238
E06000003,2020-04-21,256
E06000003,2020-04-22,268
E06000003,2020-04-23,277
E06000003,2020-04-24,288
E06000003,2020-04-25,293
E06000003,2020-04-26,295
E06000003,2020-04-27,304
E06000003,2020-04-28,313
E06000003,2020-04-29,320
E06000003,2020-04-30,326
E06000003,2020-05-01,332
E06000003,2020-05-03,337
E06000003,2020-05-04,345
E06000003,2020-05-05,350
E06000003,2020-05-06,358
E06000003,2020-05-07,365
E06000003,2020-05-08,368
E06000003,2020-05-10,368
