Area code,date,value
E07000135,2020-03-17,1
E07000135,2020-03-18,4
E07000135,2020-03-19,6
E07000135,2020-03-21,7
E07000135,2020-03-22,10
E07000135,2020-03-23,12
E07000135,2020-03-24,18
E07000135,2020-03-25,20
E07000135,2020-03-26,21
E07000135,2020-03-28,22
E07000135,2020-03-30,24
E07000135,2020-03-31,28
E07000135,2020-04-01,33
E07000135,2020-04-02,36
E07000135,2020-04-03,39
E07000135,2020-04-04,41
E07000135,2020-04-05,48
E07000135,2020-04-06,53
E07000135,2020-04-08,54
E07000135,2020-04-09,57
E07000135,2020-04-10,59
E07000135,2020-04-11,61
E07000135,2020-04-14,62
E07000135,2020-04-15,67
E07000135,2020-04-16,78
E07000135,2020-04-17,82
E07000135,2020-04-18,83
E07000135,2020-04-19,85
E07000135,2020-04-20,87
E07000135,2020-04-21,90
E07000135,2020-04-22,92
E07000135,2020-04-24,96
E07000135,2020-04-25,97
E07000135,2020-04-27,100
E07000135,2020-04-28,109
E07000135,2020-04-29,111
E07000135,2020-05-03,113
E07000135,2020-05-04,114
E07000135,2020-05-05,115
E07000135,2020-05-06,118
E07000135,2020-05-07,120
E07000135,2020-05-08,121
E07000135,2020-05-10,121
