Area code,date,value
E08000002,2020-03-01,3
E08000002,2020-03-07,4
E08000002,2020-03-13,7
E08000002,2020-03-16,8
E08000002,2020-03-17,10
E08000002,2020-03-18,12
E08000002,2020-03-19,14
E08000002,2020-03-20,15
E08000002,2020-03-21,17
E08000002,2020-03-22,24
E08000002,2020-03-23,27
E08000002,2020-03-24,35
E08000002,2020-03-25,38
E08000002,2020-03-26,52
E08000002,2020-03-27,61
E08000002,2020-03-28,71
E08000002,2020-03-29,78
E08000002,2020-03-30,94
E08000002,2020-03-31,100
E08000002,2020-04-01,116
E08000002,2020-04-02,124
E08000002,2020-04-03,142
E08000002,2020-04-04,153
E08000002,2020-04-05,170
E08000002,2020-04-06,194
E08000002,2020-04-07,222
E08000002,2020-04-08,246
E08000002,2020-04-09,269
E08000002,2020-04-10,289
E08000002,2020-04-11,315
E08000002,2020-04-12,331
E08000002,2020-04-13,352
E08000002,2020-04-14,363
E08000002,2020-04-15,387
E08000002,2020-04-16,402
E08000002,2020-04-17,433
E08000002,2020-04-18,450
E08000002,2020-04-19,458
E08000002,2020-04-20,480
E08000002,2020-04-21,487
E08000002,2020-04-22,497
E08000002,2020-04-23,516
E08000002,2020-04-24,536
E08000002,2020-04-25,544
E08000002,2020-04-26,549
E08000002,2020-04-27,565
E08000002,2020-04-28,581
E08000002,2020-04-29,589
E08000002,2020-04-30,600
E08000002,2020-05-01,605
E08000002,2020-05-02,609
E08000002,2020-05-03,617
E08000002,2020-05-04,627
E08000002,2020-05-05,631
E08000002,2020-05-06,633
E08000002,2020-05-07,638
E08000002,2020-05-08,642
E08000002,2020-05-10,642
