Area code,date,value
E07000009,2020-03-20,1
E07000009,2020-03-24,3
E07000009,2020-03-25,4
E07000009,2020-03-26,7
E07000009,2020-03-27,10
E07000009,2020-03-29,11
E07000009,2020-03-30,16
E07000009,2020-03-31,20
E07000009,2020-04-01,22
E07000009,2020-04-02,25
E07000009,2020-04-03,26
E07000009,2020-04-04,28
E07000009,2020-04-05,32
E07000009,2020-04-06,37
E07000009,2020-04-07,40
E07000009,2020-04-08,45
E07000009,2020-04-09,47
E07000009,2020-04-11,49
E07000009,2020-04-12,51
E07000009,2020-04-13,52
E07000009,2020-04-14,53
E07000009,2020-04-16,58
E07000009,2020-04-17,60
E07000009,2020-04-19,61
E07000009,2020-04-20,63
E07000009,2020-04-21,66
E07000009,2020-04-22,70
E07000009,2020-04-23,74
E07000009,2020-04-26,75
E07000009,2020-04-27,78
E07000009,2020-04-28,80
E07000009,2020-04-30,84
E07000009,2020-05-01,85
E07000009,2020-05-03,87
E07000009,2020-05-04,93
E07000009,2020-05-05,96
E07000009,2020-05-06,98
E07000009,2020-05-07,99
E07000009,2020-05-10,99
