Area code,date,value
E07000116,2020-01-31,1
E07000116,2020-03-12,2
E07000116,2020-03-16,3
E07000116,2020-03-17,4
E07000116,2020-03-19,5
E07000116,2020-03-20,6
E07000116,2020-03-22,11
E07000116,2020-03-23,18
E07000116,2020-03-24,19
E07000116,2020-03-25,25
E07000116,2020-03-26,26
E07000116,2020-03-28,31
E07000116,2020-03-29,36
E07000116,2020-03-30,40
E07000116,2020-03-31,46
E07000116,2020-04-01,50
E07000116,2020-04-02,52
E07000116,2020-04-03,57
E07000116,2020-04-04,59
E07000116,2020-04-06,64
E07000116,2020-04-07,71
E07000116,2020-04-08,77
E07000116,2020-04-09,81
E07000116,2020-04-10,89
E07000116,2020-04-11,91
E07000116,2020-04-12,92
E07000116,2020-04-13,94
E07000116,2020-04-15,97
E07000116,2020-04-16,102
E07000116,2020-04-17,103
E07000116,2020-04-18,106
E07000116,2020-04-19,109
E07000116,2020-04-20,115
E07000116,2020-04-21,118
E07000116,2020-04-22,126
E07000116,2020-04-23,140
E07000116,2020-04-24,145
E07000116,2020-04-25,148
E07000116,2020-04-26,151
E07000116,2020-04-27,155
E07000116,2020-04-28,156
E07000116,2020-04-29,158
E07000116,2020-05-01,159
E07000116,2020-05-02,160
E07000116,2020-05-05,161
E07000116,2020-05-08,162
E07000116,2020-05-10,162
