Area code,date,value
E07000180,2020-03-06,2
E07000180,2020-03-11,3
E07000180,2020-03-13,4
E07000180,2020-03-16,5
E07000180,2020-03-17,6
E07000180,2020-03-18,7
E07000180,2020-03-19,9
E07000180,2020-03-21,10
E07000180,2020-03-22,11
E07000180,2020-03-23,15
E07000180,2020-03-24,20
E07000180,2020-03-25,23
E07000180,2020-03-26,30
E07000180,2020-03-27,38
E07000180,2020-03-28,44
E07000180,2020-03-29,48
E07000180,2020-03-30,53
E07000180,2020-03-31,65
E07000180,2020-04-01,68
E07000180,2020-04-02,86
E07000180,2020-04-03,93
E07000180,2020-04-04,97
E07000180,2020-04-05,102
E07000180,2020-04-06,104
E07000180,2020-04-07,113
E07000180,2020-04-08,127
E07000180,2020-04-09,136
E07000180,2020-04-10,147
E07000180,2020-04-11,151
E07000180,2020-04-12,160
E07000180,2020-04-13,169
E07000180,2020-04-14,181
E07000180,2020-04-15,189
E07000180,2020-04-16,197
E07000180,2020-04-17,203
E07000180,2020-04-18,211
E07000180,2020-04-19,216
E07000180,2020-04-20,221
E07000180,2020-04-21,225
E07000180,2020-04-22,231
E07000180,2020-04-23,238
E07000180,2020-04-24,247
E07000180,2020-04-25,248
E07000180,2020-04-26,250
E07000180,2020-04-27,256
E07000180,2020-04-28,258
E07000180,2020-04-29,259
E07000180,2020-04-30,261
E07000180,2020-05-01,263
E07000180,2020-05-02,264
E07000180,2020-05-04,266
E07000180,2020-05-05,277
E07000180,2020-05-06,283
E07000180,2020-05-08,284
E07000180,2020-05-10,284
