Area code,date,value
E09000018,2020-02-28,1
E09000018,2020-03-01,2
E09000018,2020-03-02,3
E09000018,2020-03-03,4
E09000018,2020-03-10,6
E09000018,2020-03-11,12
E09000018,2020-03-12,13
E09000018,2020-03-13,18
E09000018,2020-03-14,22
E09000018,2020-03-15,27
E09000018,2020-03-16,36
E09000018,2020-03-17,44
E09000018,2020-03-18,54
E09000018,2020-03-19,67
E09000018,2020-03-20,74
E09000018,2020-03-21,88
E09000018,2020-03-22,96
E09000018,2020-03-23,113
E09000018,2020-03-24,128
E09000018,2020-03-25,145
E09000018,2020-03-26,160
E09000018,2020-03-27,186
E09000018,2020-03-28,194
E09000018,2020-03-29,209
E09000018,2020-03-30,233
E09000018,2020-03-31,255
E09000018,2020-04-01,287
E09000018,2020-04-02,320
E09000018,2020-04-03,344
E09000018,2020-04-04,360
E09000018,2020-04-05,379
E09000018,2020-04-06,397
E09000018,2020-04-07,420
E09000018,2020-04-08,443
E09000018,2020-04-09,466
E09000018,2020-04-10,482
E09000018,2020-04-11,491
E09000018,2020-04-12,501
E09000018,2020-04-13,510
E09000018,2020-04-14,531
E09000018,2020-04-15,544
E09000018,2020-04-16,554
E09000018,2020-04-17,565
E09000018,2020-04-18,575
E09000018,2020-04-19,586
E09000018,2020-04-20,597
E09000018,2020-04-21,608
E09000018,2020-04-22,613
E09000018,2020-04-23,619
E09000018,2020-04-24,625
E09000018,2020-04-25,632
E09000018,2020-04-27,636
E09000018,2020-04-28,640
E09000018,2020-04-29,648
E09000018,2020-04-30,665
E09000018,2020-05-01,671
E09000018,2020-05-02,675
E09000018,2020-05-03,677
E09000018,2020-05-04,690
E09000018,2020-05-05,691
E09000018,2020-05-06,694
E09000018,2020-05-07,699
E09000018,2020-05-08,702
E09000018,2020-05-09,704
E09000018,2020-05-10,704
