Area code,date,value
E08000003,2020-03-03,1
E08000003,2020-03-04,2
E08000003,2020-03-05,4
E08000003,2020-03-09,6
E08000003,2020-03-10,7
E08000003,2020-03-11,8
E08000003,2020-03-13,15
E08000003,2020-03-15,18
E08000003,2020-03-16,24
E08000003,2020-03-17,28
E08000003,2020-03-18,31
E08000003,2020-03-19,35
E08000003,2020-03-20,39
E08000003,2020-03-21,42
E08000003,2020-03-22,46
E08000003,2020-03-23,58
E08000003,2020-03-24,67
E08000003,2020-03-25,81
E08000003,2020-03-26,103
E08000003,2020-03-27,117
E08000003,2020-03-28,148
E08000003,2020-03-29,171
E08000003,2020-03-30,195
E08000003,2020-03-31,228
E08000003,2020-04-01,257
E08000003,2020-04-02,291
E08000003,2020-04-03,321
E08000003,2020-04-04,361
E08000003,2020-04-05,397
E08000003,2020-04-06,470
E08000003,2020-04-07,529
E08000003,2020-04-08,582
E08000003,2020-04-09,645
E08000003,2020-04-10,682
E08000003,2020-04-11,726
E08000003,2020-04-12,763
E08000003,2020-04-13,803
E08000003,2020-04-14,851
E08000003,2020-04-15,881
E08000003,2020-04-16,896
E08000003,2020-04-17,911
E08000003,2020-04-18,940
E08000003,2020-04-19,959
E08000003,2020-04-20,992
E08000003,2020-04-21,1020
E08000003,2020-04-22,1044
E08000003,2020-04-23,1065
E08000003,2020-04-24,1094
E08000003,2020-04-25,1108
E08000003,2020-04-26,1125
E08000003,2020-04-27,1138
E08000003,2020-04-28,1161
E08000003,2020-04-29,1177
E08000003,2020-04-30,1194
E08000003,2020-05-01,1209
E08000003,2020-05-02,1223
E08000003,2020-05-03,1233
E08000003,2020-05-04,1249
E08000003,2020-05-05,1275
E08000003,2020-05-06,1299
E08000003,2020-05-07,1316
E08000003,2020-05-08,1327
E08000003,2020-05-09,1334
E08000003,2020-05-10,1334
