Area code,date,value
E07000223,2020-03-19,1
E07000223,2020-03-22,2
E07000223,2020-03-23,3
E07000223,2020-03-24,4
E07000223,2020-03-25,5
E07000223,2020-03-26,7
E07000223,2020-03-27,8
E07000223,2020-03-28,9
E07000223,2020-03-29,10
E07000223,2020-03-30,11
E07000223,2020-03-31,13
E07000223,2020-04-01,14
E07000223,2020-04-02,15
E07000223,2020-04-03,20
E07000223,2020-04-04,23
E07000223,2020-04-05,24
E07000223,2020-04-06,29
E07000223,2020-04-07,35
E07000223,2020-04-08,41
E07000223,2020-04-09,43
E07000223,2020-04-11,44
E07000223,2020-04-12,46
E07000223,2020-04-13,47
E07000223,2020-04-14,51
E07000223,2020-04-15,55
E07000223,2020-04-16,59
E07000223,2020-04-17,62
E07000223,2020-04-18,64
E07000223,2020-04-19,65
E07000223,2020-04-20,68
E07000223,2020-04-21,71
E07000223,2020-04-22,73
E07000223,2020-04-23,76
E07000223,2020-04-24,77
E07000223,2020-04-25,78
E07000223,2020-04-26,79
E07000223,2020-04-29,80
E07000223,2020-04-30,83
E07000223,2020-05-02,86
E07000223,2020-05-04,87
E07000223,2020-05-10,87
