Area code,date,value
E06000026,2020-03-10,1
E06000026,2020-03-13,3
E06000026,2020-03-15,6
E06000026,2020-03-16,7
E06000026,2020-03-18,10
E06000026,2020-03-19,12
E06000026,2020-03-20,14
E06000026,2020-03-21,16
E06000026,2020-03-23,19
E06000026,2020-03-24,26
E06000026,2020-03-25,29
E06000026,2020-03-26,38
E06000026,2020-03-27,41
E06000026,2020-03-28,44
E06000026,2020-03-29,49
E06000026,2020-03-30,56
E06000026,2020-03-31,58
E06000026,2020-04-01,66
E06000026,2020-04-02,78
E06000026,2020-04-03,92
E06000026,2020-04-04,102
E06000026,2020-04-05,103
E06000026,2020-04-06,108
E06000026,2020-04-07,116
E06000026,2020-04-08,120
E06000026,2020-04-09,129
E06000026,2020-04-10,142
E06000026,2020-04-11,143
E06000026,2020-04-12,150
E06000026,2020-04-13,162
E06000026,2020-04-14,178
E06000026,2020-04-15,189
E06000026,2020-04-16,193
E06000026,2020-04-17,200
E06000026,2020-04-18,202
E06000026,2020-04-19,215
E06000026,2020-04-20,224
E06000026,2020-04-21,240
E06000026,2020-04-22,257
E06000026,2020-04-23,264
E06000026,2020-04-24,267
E06000026,2020-04-25,270
E06000026,2020-04-26,273
E06000026,2020-04-27,276
E06000026,2020-04-28,285
E06000026,2020-04-29,289
E06000026,2020-04-30,291
E06000026,2020-05-01,299
E06000026,2020-05-02,300
E06000026,2020-05-03,306
E06000026,2020-05-04,308
E06000026,2020-05-05,317
E06000026,2020-05-06,328
E06000026,2020-05-07,334
E06000026,2020-05-10,335
