Area code,date,value
E07000142,2020-03-12,1
E07000142,2020-03-18,2
E07000142,2020-03-21,3
E07000142,2020-03-23,6
E07000142,2020-03-24,8
E07000142,2020-03-25,11
E07000142,2020-03-26,12
E07000142,2020-03-28,13
E07000142,2020-03-29,15
E07000142,2020-03-30,18
E07000142,2020-03-31,20
E07000142,2020-04-01,21
E07000142,2020-04-02,22
E07000142,2020-04-03,24
E07000142,2020-04-04,25
E07000142,2020-04-05,27
E07000142,2020-04-06,31
E07000142,2020-04-07,33
E07000142,2020-04-08,36
E07000142,2020-04-11,37
E07000142,2020-04-12,38
E07000142,2020-04-13,39
E07000142,2020-04-14,40
E07000142,2020-04-15,47
E07000142,2020-04-16,51
E07000142,2020-04-17,54
E07000142,2020-04-20,57
E07000142,2020-04-21,60
E07000142,2020-04-22,61
E07000142,2020-04-23,64
E07000142,2020-04-24,65
E07000142,2020-04-27,66
E07000142,2020-04-28,69
E07000142,2020-04-29,71
E07000142,2020-05-02,72
E07000142,2020-05-03,73
E07000142,2020-05-04,74
E07000142,2020-05-06,76
E07000142,2020-05-10,76
