Area code,date,value
E09000024,2020-03-01,1
E09000024,2020-03-06,3
E09000024,2020-03-09,4
E09000024,2020-03-10,10
E09000024,2020-03-11,17
E09000024,2020-03-12,20
E09000024,2020-03-13,27
E09000024,2020-03-14,33
E09000024,2020-03-15,34
E09000024,2020-03-16,40
E09000024,2020-03-17,50
E09000024,2020-03-18,63
E09000024,2020-03-19,74
E09000024,2020-03-20,83
E09000024,2020-03-21,90
E09000024,2020-03-22,98
E09000024,2020-03-23,113
E09000024,2020-03-24,136
E09000024,2020-03-25,159
E09000024,2020-03-26,173
E09000024,2020-03-27,197
E09000024,2020-03-28,211
E09000024,2020-03-29,224
E09000024,2020-03-30,247
E09000024,2020-03-31,275
E09000024,2020-04-01,302
E09000024,2020-04-02,335
E09000024,2020-04-03,358
E09000024,2020-04-04,372
E09000024,2020-04-05,389
E09000024,2020-04-06,426
E09000024,2020-04-07,443
E09000024,2020-04-08,457
E09000024,2020-04-09,479
E09000024,2020-04-10,491
E09000024,2020-04-11,509
E09000024,2020-04-12,518
E09000024,2020-04-13,538
E09000024,2020-04-14,550
E09000024,2020-04-15,560
E09000024,2020-04-16,574
E09000024,2020-04-17,590
E09000024,2020-04-18,596
E09000024,2020-04-19,602
E09000024,2020-04-20,613
E09000024,2020-04-21,622
E09000024,2020-04-22,624
E09000024,2020-04-23,629
E09000024,2020-04-24,635
E09000024,2020-04-25,640
E09000024,2020-04-26,641
E09000024,2020-04-27,644
E09000024,2020-04-28,650
E09000024,2020-04-29,654
E09000024,2020-04-30,657
E09000024,2020-05-01,660
E09000024,2020-05-02,662
E09000024,2020-05-04,665
E09000024,2020-05-05,667
E09000024,2020-05-06,674
E09000024,2020-05-08,675
E09000024,2020-05-10,675
