Area code,date,value
E07000093,2020-02-27,1
E07000093,2020-03-11,2
E07000093,2020-03-12,6
E07000093,2020-03-13,9
E07000093,2020-03-14,11
E07000093,2020-03-19,13
E07000093,2020-03-20,16
E07000093,2020-03-22,19
E07000093,2020-03-23,28
E07000093,2020-03-24,32
E07000093,2020-03-25,36
E07000093,2020-03-26,41
E07000093,2020-03-27,42
E07000093,2020-03-28,43
E07000093,2020-03-29,49
E07000093,2020-03-30,56
E07000093,2020-03-31,62
E07000093,2020-04-01,66
E07000093,2020-04-02,72
E07000093,2020-04-03,77
E07000093,2020-04-04,85
E07000093,2020-04-05,91
E07000093,2020-04-06,106
E07000093,2020-04-07,116
E07000093,2020-04-08,122
E07000093,2020-04-09,124
E07000093,2020-04-10,133
E07000093,2020-04-11,135
E07000093,2020-04-12,142
E07000093,2020-04-13,155
E07000093,2020-04-14,160
E07000093,2020-04-15,166
E07000093,2020-04-16,175
E07000093,2020-04-17,177
E07000093,2020-04-18,188
E07000093,2020-04-19,196
E07000093,2020-04-20,209
E07000093,2020-04-21,214
E07000093,2020-04-22,229
E07000093,2020-04-23,233
E07000093,2020-04-24,236
E07000093,2020-04-25,242
E07000093,2020-04-26,244
E07000093,2020-04-27,247
E07000093,2020-04-28,253
E07000093,2020-04-29,259
E07000093,2020-04-30,267
E07000093,2020-05-01,272
E07000093,2020-05-02,273
E07000093,2020-05-04,275
E07000093,2020-05-05,279
E07000093,2020-05-06,280
E07000093,2020-05-07,283
E07000093,2020-05-09,284
E07000093,2020-05-10,284
