Area code,date,value
E06000019,2020-03-06,1
E06000019,2020-03-13,2
E06000019,2020-03-14,3
E06000019,2020-03-15,6
E06000019,2020-03-17,7
E06000019,2020-03-20,12
E06000019,2020-03-22,15
E06000019,2020-03-23,21
E06000019,2020-03-24,24
E06000019,2020-03-26,25
E06000019,2020-03-27,27
E06000019,2020-03-28,31
E06000019,2020-03-29,35
E06000019,2020-03-30,40
E06000019,2020-03-31,49
E06000019,2020-04-01,55
E06000019,2020-04-02,59
E06000019,2020-04-03,64
E06000019,2020-04-04,68
E06000019,2020-04-05,72
E06000019,2020-04-06,83
E06000019,2020-04-07,86
E06000019,2020-04-08,91
E06000019,2020-04-09,96
E06000019,2020-04-10,102
E06000019,2020-04-11,108
E06000019,2020-04-12,117
E06000019,2020-04-13,124
E06000019,2020-04-14,129
E06000019,2020-04-15,132
E06000019,2020-04-16,137
E06000019,2020-04-17,143
E06000019,2020-04-18,153
E06000019,2020-04-19,159
E06000019,2020-04-20,173
E06000019,2020-04-21,184
E06000019,2020-04-22,204
E06000019,2020-04-23,217
E06000019,2020-04-24,247
E06000019,2020-04-25,250
E06000019,2020-04-26,265
E06000019,2020-04-27,289
E06000019,2020-04-28,300
E06000019,2020-04-29,302
E06000019,2020-04-30,305
E06000019,2020-05-01,314
E06000019,2020-05-02,321
E06000019,2020-05-03,325
E06000019,2020-05-04,333
E06000019,2020-05-05,340
E06000019,2020-05-06,350
E06000019,2020-05-07,369
E06000019,2020-05-08,401
E06000019,2020-05-09,403
E06000019,2020-05-10,403
