Area code,date,value
E07000094,2020-03-06,2
E07000094,2020-03-08,3
E07000094,2020-03-09,5
E07000094,2020-03-11,8
E07000094,2020-03-12,10
E07000094,2020-03-15,13
E07000094,2020-03-16,18
E07000094,2020-03-17,20
E07000094,2020-03-18,23
E07000094,2020-03-19,28
E07000094,2020-03-20,31
E07000094,2020-03-21,33
E07000094,2020-03-22,40
E07000094,2020-03-23,45
E07000094,2020-03-24,48
E07000094,2020-03-25,54
E07000094,2020-03-26,64
E07000094,2020-03-27,69
E07000094,2020-03-28,82
E07000094,2020-03-29,89
E07000094,2020-03-30,95
E07000094,2020-03-31,98
E07000094,2020-04-01,105
E07000094,2020-04-02,113
E07000094,2020-04-03,123
E07000094,2020-04-04,131
E07000094,2020-04-05,135
E07000094,2020-04-06,140
E07000094,2020-04-07,148
E07000094,2020-04-08,158
E07000094,2020-04-09,169
E07000094,2020-04-10,173
E07000094,2020-04-11,178
E07000094,2020-04-12,187
E07000094,2020-04-13,190
E07000094,2020-04-14,191
E07000094,2020-04-15,211
E07000094,2020-04-16,221
E07000094,2020-04-17,227
E07000094,2020-04-18,237
E07000094,2020-04-19,244
E07000094,2020-04-20,250
E07000094,2020-04-21,254
E07000094,2020-04-22,258
E07000094,2020-04-23,271
E07000094,2020-04-24,281
E07000094,2020-04-25,284
E07000094,2020-04-26,285
E07000094,2020-04-27,295
E07000094,2020-04-28,299
E07000094,2020-04-29,300
E07000094,2020-04-30,312
E07000094,2020-05-01,322
E07000094,2020-05-04,326
E07000094,2020-05-05,335
E07000094,2020-05-07,338
E07000094,2020-05-08,342
E07000094,2020-05-09,343
E07000094,2020-05-10,344
