Area code,date,value
E06000039,2020-03-06,1
E06000039,2020-03-08,4
E06000039,2020-03-09,5
E06000039,2020-03-11,10
E06000039,2020-03-12,16
E06000039,2020-03-13,19
E06000039,2020-03-14,21
E06000039,2020-03-15,25
E06000039,2020-03-16,32
E06000039,2020-03-17,37
E06000039,2020-03-18,38
E06000039,2020-03-19,43
E06000039,2020-03-20,48
E06000039,2020-03-21,50
E06000039,2020-03-22,56
E06000039,2020-03-23,66
E06000039,2020-03-24,73
E06000039,2020-03-25,79
E06000039,2020-03-26,91
E06000039,2020-03-27,102
E06000039,2020-03-28,107
E06000039,2020-03-29,113
E06000039,2020-03-30,123
E06000039,2020-03-31,129
E06000039,2020-04-01,140
E06000039,2020-04-02,143
E06000039,2020-04-03,153
E06000039,2020-04-04,167
E06000039,2020-04-05,172
E06000039,2020-04-06,181
E06000039,2020-04-07,199
E06000039,2020-04-08,208
E06000039,2020-04-09,216
E06000039,2020-04-10,230
E06000039,2020-04-11,242
E06000039,2020-04-12,251
E06000039,2020-04-13,265
E06000039,2020-04-14,282
E06000039,2020-04-15,298
E06000039,2020-04-16,306
E06000039,2020-04-17,316
E06000039,2020-04-18,324
E06000039,2020-04-19,330
E06000039,2020-04-20,337
E06000039,2020-04-21,342
E06000039,2020-04-22,349
E06000039,2020-04-23,354
E06000039,2020-04-24,362
E06000039,2020-04-25,366
E06000039,2020-04-26,372
E06000039,2020-04-27,378
E06000039,2020-04-28,384
E06000039,2020-04-29,388
E06000039,2020-04-30,397
E06000039,2020-05-01,414
E06000039,2020-05-02,419
E06000039,2020-05-03,422
E06000039,2020-05-04,426
E06000039,2020-05-05,430
E06000039,2020-05-06,432
E06000039,2020-05-08,433
E06000039,2020-05-10,433
