Area code,date,value
E07000078,2020-03-04,1
E07000078,2020-03-13,2
E07000078,2020-03-16,3
E07000078,2020-03-18,7
E07000078,2020-03-20,10
E07000078,2020-03-21,11
E07000078,2020-03-23,15
E07000078,2020-03-24,20
E07000078,2020-03-25,28
E07000078,2020-03-26,32
E07000078,2020-03-27,37
E07000078,2020-03-28,39
E07000078,2020-03-29,42
E07000078,2020-03-30,54
E07000078,2020-03-31,64
E07000078,2020-04-01,76
E07000078,2020-04-02,91
E07000078,2020-04-03,99
E07000078,2020-04-04,107
E07000078,2020-04-05,121
E07000078,2020-04-06,129
E07000078,2020-04-07,138
E07000078,2020-04-08,148
E07000078,2020-04-09,158
E07000078,2020-04-10,173
E07000078,2020-04-11,180
E07000078,2020-04-12,193
E07000078,2020-04-13,202
E07000078,2020-04-14,211
E07000078,2020-04-15,226
E07000078,2020-04-16,240
E07000078,2020-04-17,244
E07000078,2020-04-18,250
E07000078,2020-04-19,251
E07000078,2020-04-20,257
E07000078,2020-04-21,261
E07000078,2020-04-22,268
E07000078,2020-04-23,275
E07000078,2020-04-24,283
E07000078,2020-04-25,285
E07000078,2020-04-26,288
E07000078,2020-04-27,295
E07000078,2020-04-29,298
E07000078,2020-04-30,301
E07000078,2020-05-01,304
E07000078,2020-05-02,306
E07000078,2020-05-03,307
E07000078,2020-05-04,311
E07000078,2020-05-05,313
E07000078,2020-05-06,315
E07000078,2020-05-10,315
