Area code,date,value
E07000203,2020-03-07,1
E07000203,2020-03-12,2
E07000203,2020-03-15,3
E07000203,2020-03-18,4
E07000203,2020-03-21,5
E07000203,2020-03-22,6
E07000203,2020-03-23,7
E07000203,2020-03-27,8
E07000203,2020-03-29,13
E07000203,2020-03-30,17
E07000203,2020-03-31,22
E07000203,2020-04-01,25
E07000203,2020-04-02,26
E07000203,2020-04-03,33
E07000203,2020-04-04,37
E07000203,2020-04-05,40
E07000203,2020-04-06,45
E07000203,2020-04-07,48
E07000203,2020-04-08,49
E07000203,2020-04-09,52
E07000203,2020-04-10,55
E07000203,2020-04-11,56
E07000203,2020-04-12,58
E07000203,2020-04-13,60
E07000203,2020-04-14,65
E07000203,2020-04-15,69
E07000203,2020-04-16,73
E07000203,2020-04-17,75
E07000203,2020-04-18,76
E07000203,2020-04-19,81
E07000203,2020-04-20,95
E07000203,2020-04-22,100
E07000203,2020-04-23,110
E07000203,2020-04-24,113
E07000203,2020-04-25,114
E07000203,2020-04-26,123
E07000203,2020-04-27,126
E07000203,2020-04-28,127
E07000203,2020-04-29,128
E07000203,2020-04-30,130
E07000203,2020-05-01,141
E07000203,2020-05-03,146
E07000203,2020-05-04,149
E07000203,2020-05-05,150
E07000203,2020-05-07,151
E07000203,2020-05-08,152
E07000203,2020-05-10,152
