Area code,date,value
E07000099,2020-03-13,1
E07000099,2020-03-15,2
E07000099,2020-03-16,3
E07000099,2020-03-18,4
E07000099,2020-03-19,5
E07000099,2020-03-20,7
E07000099,2020-03-21,8
E07000099,2020-03-23,10
E07000099,2020-03-24,12
E07000099,2020-03-25,17
E07000099,2020-03-26,21
E07000099,2020-03-27,25
E07000099,2020-03-28,26
E07000099,2020-03-29,34
E07000099,2020-03-30,43
E07000099,2020-03-31,50
E07000099,2020-04-01,55
E07000099,2020-04-02,56
E07000099,2020-04-03,62
E07000099,2020-04-04,64
E07000099,2020-04-05,71
E07000099,2020-04-06,77
E07000099,2020-04-07,81
E07000099,2020-04-08,87
E07000099,2020-04-09,94
E07000099,2020-04-10,99
E07000099,2020-04-11,100
E07000099,2020-04-12,102
E07000099,2020-04-13,103
E07000099,2020-04-14,107
E07000099,2020-04-15,111
E07000099,2020-04-16,114
E07000099,2020-04-17,116
E07000099,2020-04-18,119
E07000099,2020-04-19,122
E07000099,2020-04-20,127
E07000099,2020-04-21,132
E07000099,2020-04-22,135
E07000099,2020-04-23,137
E07000099,2020-04-24,140
E07000099,2020-04-25,142
E07000099,2020-04-26,143
E07000099,2020-04-27,144
E07000099,2020-04-28,147
E07000099,2020-04-29,150
E07000099,2020-04-30,153
E07000099,2020-05-01,166
E07000099,2020-05-02,170
E07000099,2020-05-03,174
E07000099,2020-05-04,189
E07000099,2020-05-05,194
E07000099,2020-05-06,201
E07000099,2020-05-10,201
