Area code,date,value
E07000065,2020-03-11,2
E07000065,2020-03-12,3
E07000065,2020-03-13,4
E07000065,2020-03-17,5
E07000065,2020-03-18,7
E07000065,2020-03-20,10
E07000065,2020-03-21,11
E07000065,2020-03-22,12
E07000065,2020-03-23,14
E07000065,2020-03-24,17
E07000065,2020-03-25,21
E07000065,2020-03-26,26
E07000065,2020-03-27,30
E07000065,2020-03-28,31
E07000065,2020-03-29,33
E07000065,2020-03-30,38
E07000065,2020-03-31,49
E07000065,2020-04-01,54
E07000065,2020-04-02,60
E07000065,2020-04-03,62
E07000065,2020-04-04,66
E07000065,2020-04-05,70
E07000065,2020-04-06,74
E07000065,2020-04-07,84
E07000065,2020-04-08,89
E07000065,2020-04-09,97
E07000065,2020-04-10,105
E07000065,2020-04-11,109
E07000065,2020-04-12,116
E07000065,2020-04-13,122
E07000065,2020-04-14,129
E07000065,2020-04-15,138
E07000065,2020-04-16,139
E07000065,2020-04-17,145
E07000065,2020-04-18,147
E07000065,2020-04-19,148
E07000065,2020-04-20,152
E07000065,2020-04-21,157
E07000065,2020-04-22,161
E07000065,2020-04-23,163
E07000065,2020-04-24,164
E07000065,2020-04-25,165
E07000065,2020-04-26,175
E07000065,2020-04-28,182
E07000065,2020-04-29,185
E07000065,2020-04-30,186
E07000065,2020-05-01,188
E07000065,2020-05-03,190
E07000065,2020-05-05,192
E07000065,2020-05-06,193
E07000065,2020-05-10,193
