Area code,date,value
E07000224,2020-03-14,1
E07000224,2020-03-18,2
E07000224,2020-03-20,3
E07000224,2020-03-21,4
E07000224,2020-03-22,5
E07000224,2020-03-23,6
E07000224,2020-03-24,8
E07000224,2020-03-25,10
E07000224,2020-03-26,12
E07000224,2020-03-27,15
E07000224,2020-03-28,18
E07000224,2020-03-29,19
E07000224,2020-03-30,21
E07000224,2020-03-31,25
E07000224,2020-04-01,26
E07000224,2020-04-02,28
E07000224,2020-04-03,30
E07000224,2020-04-04,35
E07000224,2020-04-05,37
E07000224,2020-04-06,43
E07000224,2020-04-07,46
E07000224,2020-04-08,49
E07000224,2020-04-09,53
E07000224,2020-04-10,56
E07000224,2020-04-11,60
E07000224,2020-04-12,65
E07000224,2020-04-13,72
E07000224,2020-04-14,75
E07000224,2020-04-15,82
E07000224,2020-04-16,94
E07000224,2020-04-17,100
E07000224,2020-04-18,102
E07000224,2020-04-19,104
E07000224,2020-04-20,105
E07000224,2020-04-22,106
E07000224,2020-04-23,112
E07000224,2020-04-24,116
E07000224,2020-04-25,121
E07000224,2020-04-26,124
E07000224,2020-04-28,132
E07000224,2020-04-30,137
E07000224,2020-05-01,140
E07000224,2020-05-02,143
E07000224,2020-05-03,144
E07000224,2020-05-04,145
E07000224,2020-05-09,146
E07000224,2020-05-10,146
