Area code,date,value
E09000004,2020-03-09,2
E09000004,2020-03-10,4
E09000004,2020-03-11,8
E09000004,2020-03-12,13
E09000004,2020-03-13,17
E09000004,2020-03-14,20
E09000004,2020-03-15,21
E09000004,2020-03-16,25
E09000004,2020-03-17,31
E09000004,2020-03-18,36
E09000004,2020-03-19,41
E09000004,2020-03-20,49
E09000004,2020-03-21,53
E09000004,2020-03-22,62
E09000004,2020-03-23,79
E09000004,2020-03-24,92
E09000004,2020-03-25,111
E09000004,2020-03-26,122
E09000004,2020-03-27,141
E09000004,2020-03-28,151
E09000004,2020-03-29,165
E09000004,2020-03-30,180
E09000004,2020-03-31,200
E09000004,2020-04-01,229
E09000004,2020-04-02,246
E09000004,2020-04-03,271
E09000004,2020-04-04,293
E09000004,2020-04-05,311
E09000004,2020-04-06,335
E09000004,2020-04-07,375
E09000004,2020-04-08,391
E09000004,2020-04-09,407
E09000004,2020-04-10,421
E09000004,2020-04-11,434
E09000004,2020-04-12,440
E09000004,2020-04-13,450
E09000004,2020-04-14,473
E09000004,2020-04-15,485
E09000004,2020-04-16,506
E09000004,2020-04-17,517
E09000004,2020-04-18,526
E09000004,2020-04-19,544
E09000004,2020-04-20,555
E09000004,2020-04-21,561
E09000004,2020-04-22,574
E09000004,2020-04-23,578
E09000004,2020-04-24,586
E09000004,2020-04-25,595
E09000004,2020-04-26,598
E09000004,2020-04-27,605
E09000004,2020-04-28,614
E09000004,2020-04-29,619
E09000004,2020-04-30,630
E09000004,2020-05-01,638
E09000004,2020-05-02,642
E09000004,2020-05-03,645
E09000004,2020-05-04,651
E09000004,2020-05-05,653
E09000004,2020-05-06,663
E09000004,2020-05-07,666
E09000004,2020-05-10,666
