Area code,date,value
E08000037,2020-03-12,1
E08000037,2020-03-17,2
E08000037,2020-03-20,3
E08000037,2020-03-21,5
E08000037,2020-03-23,10
E08000037,2020-03-24,17
E08000037,2020-03-25,18
E08000037,2020-03-26,28
E08000037,2020-03-27,32
E08000037,2020-03-28,45
E08000037,2020-03-29,53
E08000037,2020-03-30,83
E08000037,2020-03-31,102
E08000037,2020-04-01,135
E08000037,2020-04-02,158
E08000037,2020-04-03,177
E08000037,2020-04-04,208
E08000037,2020-04-05,228
E08000037,2020-04-06,270
E08000037,2020-04-07,314
E08000037,2020-04-08,358
E08000037,2020-04-09,394
E08000037,2020-04-10,427
E08000037,2020-04-11,453
E08000037,2020-04-12,473
E08000037,2020-04-13,493
E08000037,2020-04-14,518
E08000037,2020-04-15,538
E08000037,2020-04-16,552
E08000037,2020-04-17,572
E08000037,2020-04-18,597
E08000037,2020-04-19,613
E08000037,2020-04-20,627
E08000037,2020-04-21,658
E08000037,2020-04-22,675
E08000037,2020-04-23,718
E08000037,2020-04-24,742
E08000037,2020-04-25,749
E08000037,2020-04-26,752
E08000037,2020-04-27,772
E08000037,2020-04-28,796
E08000037,2020-04-29,832
E08000037,2020-04-30,854
E08000037,2020-05-01,872
E08000037,2020-05-02,877
E08000037,2020-05-03,882
E08000037,2020-05-04,914
E08000037,2020-05-05,928
E08000037,2020-05-06,944
E08000037,2020-05-07,965
E08000037,2020-05-08,967
E08000037,2020-05-09,970
E08000037,2020-05-10,970
