Area code,date,value
E07000207,2020-03-08,1
E07000207,2020-03-11,2
E07000207,2020-03-12,6
E07000207,2020-03-13,7
E07000207,2020-03-14,8
E07000207,2020-03-15,9
E07000207,2020-03-17,10
E07000207,2020-03-18,22
E07000207,2020-03-19,26
E07000207,2020-03-20,28
E07000207,2020-03-21,29
E07000207,2020-03-22,33
E07000207,2020-03-23,41
E07000207,2020-03-24,49
E07000207,2020-03-25,55
E07000207,2020-03-26,62
E07000207,2020-03-27,70
E07000207,2020-03-28,76
E07000207,2020-03-29,83
E07000207,2020-03-30,96
E07000207,2020-03-31,105
E07000207,2020-04-01,119
E07000207,2020-04-02,128
E07000207,2020-04-03,132
E07000207,2020-04-04,138
E07000207,2020-04-05,142
E07000207,2020-04-06,151
E07000207,2020-04-07,158
E07000207,2020-04-08,161
E07000207,2020-04-09,165
E07000207,2020-04-10,167
E07000207,2020-04-11,173
E07000207,2020-04-12,178
E07000207,2020-04-13,185
E07000207,2020-04-14,186
E07000207,2020-04-15,194
E07000207,2020-04-16,199
E07000207,2020-04-17,201
E07000207,2020-04-18,205
E07000207,2020-04-19,206
E07000207,2020-04-20,212
E07000207,2020-04-21,217
E07000207,2020-04-22,220
E07000207,2020-04-23,226
E07000207,2020-04-25,232
E07000207,2020-04-26,234
E07000207,2020-04-28,236
E07000207,2020-04-30,238
E07000207,2020-05-05,240
E07000207,2020-05-06,241
E07000207,2020-05-10,241
