Area code,date,value
E08000012,2020-03-02,1
E08000012,2020-03-03,3
E08000012,2020-03-06,4
E08000012,2020-03-07,5
E08000012,2020-03-10,6
E08000012,2020-03-12,9
E08000012,2020-03-13,11
E08000012,2020-03-14,13
E08000012,2020-03-16,16
E08000012,2020-03-17,20
E08000012,2020-03-18,29
E08000012,2020-03-19,35
E08000012,2020-03-20,45
E08000012,2020-03-21,59
E08000012,2020-03-22,72
E08000012,2020-03-23,90
E08000012,2020-03-24,115
E08000012,2020-03-25,139
E08000012,2020-03-26,173
E08000012,2020-03-27,200
E08000012,2020-03-28,227
E08000012,2020-03-29,263
E08000012,2020-03-30,306
E08000012,2020-03-31,347
E08000012,2020-04-01,395
E08000012,2020-04-02,451
E08000012,2020-04-03,511
E08000012,2020-04-04,558
E08000012,2020-04-05,604
E08000012,2020-04-06,657
E08000012,2020-04-07,724
E08000012,2020-04-08,800
E08000012,2020-04-09,866
E08000012,2020-04-10,900
E08000012,2020-04-11,940
E08000012,2020-04-12,975
E08000012,2020-04-13,1012
E08000012,2020-04-14,1043
E08000012,2020-04-15,1080
E08000012,2020-04-16,1124
E08000012,2020-04-17,1159
E08000012,2020-04-18,1178
E08000012,2020-04-19,1199
E08000012,2020-04-20,1229
E08000012,2020-04-21,1257
E08000012,2020-04-22,1278
E08000012,2020-04-23,1299
E08000012,2020-04-24,1327
E08000012,2020-04-25,1350
E08000012,2020-04-26,1364
E08000012,2020-04-27,1388
E08000012,2020-04-28,1410
E08000012,2020-04-29,1433
E08000012,2020-04-30,1454
E08000012,2020-05-01,1473
E08000012,2020-05-02,1483
E08000012,2020-05-03,1492
E08000012,2020-05-04,1502
E08000012,2020-05-05,1503
E08000012,2020-05-06,1506
E08000012,2020-05-07,1508
E08000012,2020-05-09,1509
E08000012,2020-05-10,1509
