Area code,date,value
E07000126,2020-03-01,2
E07000126,2020-03-12,3
E07000126,2020-03-17,4
E07000126,2020-03-19,5
E07000126,2020-03-20,6
E07000126,2020-03-23,10
E07000126,2020-03-25,11
E07000126,2020-03-26,17
E07000126,2020-03-27,21
E07000126,2020-03-29,22
E07000126,2020-03-30,29
E07000126,2020-03-31,34
E07000126,2020-04-01,38
E07000126,2020-04-02,45
E07000126,2020-04-03,51
E07000126,2020-04-04,56
E07000126,2020-04-05,57
E07000126,2020-04-06,63
E07000126,2020-04-07,69
E07000126,2020-04-08,77
E07000126,2020-04-09,85
E07000126,2020-04-10,90
E07000126,2020-04-11,102
E07000126,2020-04-12,112
E07000126,2020-04-13,119
E07000126,2020-04-14,126
E07000126,2020-04-15,129
E07000126,2020-04-16,134
E07000126,2020-04-17,139
E07000126,2020-04-18,146
E07000126,2020-04-19,150
E07000126,2020-04-20,154
E07000126,2020-04-21,158
E07000126,2020-04-22,162
E07000126,2020-04-23,165
E07000126,2020-04-24,174
E07000126,2020-04-25,176
E07000126,2020-04-26,178
E07000126,2020-04-27,179
E07000126,2020-04-28,182
E07000126,2020-04-29,184
E07000126,2020-04-30,188
E07000126,2020-05-01,191
E07000126,2020-05-02,192
E07000126,2020-05-03,193
E07000126,2020-05-04,196
E07000126,2020-05-05,200
E07000126,2020-05-06,202
E07000126,2020-05-08,206
E07000126,2020-05-10,206
