Area code,date,value
E09000011,2020-03-07,1
E09000011,2020-03-10,4
E09000011,2020-03-11,8
E09000011,2020-03-12,14
E09000011,2020-03-13,19
E09000011,2020-03-14,21
E09000011,2020-03-15,27
E09000011,2020-03-16,32
E09000011,2020-03-17,46
E09000011,2020-03-18,58
E09000011,2020-03-19,64
E09000011,2020-03-20,78
E09000011,2020-03-21,96
E09000011,2020-03-22,102
E09000011,2020-03-23,115
E09000011,2020-03-24,132
E09000011,2020-03-25,151
E09000011,2020-03-26,162
E09000011,2020-03-27,180
E09000011,2020-03-28,196
E09000011,2020-03-29,208
E09000011,2020-03-30,221
E09000011,2020-03-31,251
E09000011,2020-04-01,280
E09000011,2020-04-02,303
E09000011,2020-04-03,326
E09000011,2020-04-04,339
E09000011,2020-04-05,361
E09000011,2020-04-06,397
E09000011,2020-04-07,412
E09000011,2020-04-08,435
E09000011,2020-04-09,453
E09000011,2020-04-10,467
E09000011,2020-04-11,478
E09000011,2020-04-12,492
E09000011,2020-04-13,503
E09000011,2020-04-14,532
E09000011,2020-04-15,546
E09000011,2020-04-16,555
E09000011,2020-04-17,564
E09000011,2020-04-18,570
E09000011,2020-04-19,574
E09000011,2020-04-20,583
E09000011,2020-04-21,589
E09000011,2020-04-22,599
E09000011,2020-04-23,604
E09000011,2020-04-24,615
E09000011,2020-04-25,617
E09000011,2020-04-26,619
E09000011,2020-04-27,622
E09000011,2020-04-28,627
E09000011,2020-04-29,634
E09000011,2020-04-30,639
E09000011,2020-05-01,647
E09000011,2020-05-02,650
E09000011,2020-05-04,654
E09000011,2020-05-05,656
E09000011,2020-05-06,658
E09000011,2020-05-07,664
E09000011,2020-05-10,664
