Area code,date,value
E06000044,2020-03-09,1
E06000044,2020-03-12,2
E06000044,2020-03-13,3
E06000044,2020-03-14,6
E06000044,2020-03-15,9
E06000044,2020-03-16,14
E06000044,2020-03-17,17
E06000044,2020-03-18,20
E06000044,2020-03-19,24
E06000044,2020-03-20,27
E06000044,2020-03-21,28
E06000044,2020-03-22,36
E06000044,2020-03-23,45
E06000044,2020-03-24,51
E06000044,2020-03-25,65
E06000044,2020-03-26,70
E06000044,2020-03-27,73
E06000044,2020-03-28,78
E06000044,2020-03-29,80
E06000044,2020-03-30,84
E06000044,2020-03-31,85
E06000044,2020-04-01,91
E06000044,2020-04-02,96
E06000044,2020-04-03,106
E06000044,2020-04-04,112
E06000044,2020-04-05,122
E06000044,2020-04-06,132
E06000044,2020-04-07,140
E06000044,2020-04-08,151
E06000044,2020-04-09,161
E06000044,2020-04-10,170
E06000044,2020-04-11,183
E06000044,2020-04-12,190
E06000044,2020-04-13,194
E06000044,2020-04-14,205
E06000044,2020-04-15,217
E06000044,2020-04-16,223
E06000044,2020-04-17,231
E06000044,2020-04-18,236
E06000044,2020-04-19,237
E06000044,2020-04-20,238
E06000044,2020-04-21,244
E06000044,2020-04-22,260
E06000044,2020-04-23,262
E06000044,2020-04-24,268
E06000044,2020-04-25,270
E06000044,2020-04-26,275
E06000044,2020-04-27,282
E06000044,2020-04-28,284
E06000044,2020-04-30,286
E06000044,2020-05-01,293
E06000044,2020-05-02,295
E06000044,2020-05-03,296
E06000044,2020-05-04,297
E06000044,2020-05-05,299
E06000044,2020-05-06,307
E06000044,2020-05-07,308
E06000044,2020-05-10,308
