Area code,date,value
E07000046,2020-03-10,1
E07000046,2020-03-12,2
E07000046,2020-03-17,3
E07000046,2020-03-22,4
E07000046,2020-03-24,5
E07000046,2020-03-26,6
E07000046,2020-03-29,7
E07000046,2020-04-10,8
E07000046,2020-04-12,9
E07000046,2020-04-13,10
E07000046,2020-04-14,18
E07000046,2020-04-15,20
E07000046,2020-04-16,22
E07000046,2020-04-17,25
E07000046,2020-04-20,26
E07000046,2020-04-21,28
E07000046,2020-04-22,29
E07000046,2020-04-23,30
E07000046,2020-04-26,31
E07000046,2020-04-27,32
E07000046,2020-04-29,33
E07000046,2020-05-07,35
E07000046,2020-05-10,35
