Area code,date,value
E07000238,2020-03-11,2
E07000238,2020-03-14,3
E07000238,2020-03-16,4
E07000238,2020-03-19,5
E07000238,2020-03-20,8
E07000238,2020-03-21,11
E07000238,2020-03-22,13
E07000238,2020-03-23,16
E07000238,2020-03-24,21
E07000238,2020-03-25,24
E07000238,2020-03-26,28
E07000238,2020-03-27,33
E07000238,2020-03-28,41
E07000238,2020-03-29,47
E07000238,2020-03-30,55
E07000238,2020-03-31,64
E07000238,2020-04-01,72
E07000238,2020-04-02,77
E07000238,2020-04-03,84
E07000238,2020-04-04,88
E07000238,2020-04-05,89
E07000238,2020-04-06,101
E07000238,2020-04-07,109
E07000238,2020-04-08,118
E07000238,2020-04-09,124
E07000238,2020-04-10,125
E07000238,2020-04-11,131
E07000238,2020-04-12,135
E07000238,2020-04-13,138
E07000238,2020-04-14,143
E07000238,2020-04-15,153
E07000238,2020-04-16,158
E07000238,2020-04-17,173
E07000238,2020-04-18,176
E07000238,2020-04-19,179
E07000238,2020-04-20,185
E07000238,2020-04-21,187
E07000238,2020-04-22,190
E07000238,2020-04-23,195
E07000238,2020-04-24,196
E07000238,2020-04-25,197
E07000238,2020-04-26,206
E07000238,2020-04-27,215
E07000238,2020-04-28,219
E07000238,2020-04-29,224
E07000238,2020-04-30,225
E07000238,2020-05-01,229
E07000238,2020-05-02,232
E07000238,2020-05-04,233
E07000238,2020-05-05,234
E07000238,2020-05-06,235
E07000238,2020-05-07,236
E07000238,2020-05-08,237
E07000238,2020-05-10,237
