Area code,date,value
E07000115,2020-03-10,1
E07000115,2020-03-11,2
E07000115,2020-03-13,3
E07000115,2020-03-16,4
E07000115,2020-03-18,6
E07000115,2020-03-19,7
E07000115,2020-03-20,10
E07000115,2020-03-21,11
E07000115,2020-03-23,15
E07000115,2020-03-24,18
E07000115,2020-03-25,22
E07000115,2020-03-26,27
E07000115,2020-03-27,31
E07000115,2020-03-28,33
E07000115,2020-03-29,38
E07000115,2020-03-30,47
E07000115,2020-03-31,52
E07000115,2020-04-01,55
E07000115,2020-04-02,59
E07000115,2020-04-03,63
E07000115,2020-04-04,71
E07000115,2020-04-05,77
E07000115,2020-04-06,84
E07000115,2020-04-07,87
E07000115,2020-04-08,88
E07000115,2020-04-09,93
E07000115,2020-04-10,101
E07000115,2020-04-11,103
E07000115,2020-04-12,105
E07000115,2020-04-13,112
E07000115,2020-04-14,120
E07000115,2020-04-15,128
E07000115,2020-04-16,131
E07000115,2020-04-17,137
E07000115,2020-04-18,145
E07000115,2020-04-19,149
E07000115,2020-04-20,158
E07000115,2020-04-21,166
E07000115,2020-04-22,170
E07000115,2020-04-23,172
E07000115,2020-04-24,173
E07000115,2020-04-25,176
E07000115,2020-04-26,177
E07000115,2020-04-28,180
E07000115,2020-04-29,182
E07000115,2020-04-30,184
E07000115,2020-05-01,185
E07000115,2020-05-02,187
E07000115,2020-05-03,188
E07000115,2020-05-05,195
E07000115,2020-05-06,196
E07000115,2020-05-07,197
E07000115,2020-05-08,198
E07000115,2020-05-10,198
