Area code,date,value
E07000119,2020-03-11,2
E07000119,2020-03-13,4
E07000119,2020-03-20,6
E07000119,2020-03-22,8
E07000119,2020-03-23,9
E07000119,2020-03-24,11
E07000119,2020-03-25,12
E07000119,2020-03-26,13
E07000119,2020-03-27,14
E07000119,2020-03-28,16
E07000119,2020-03-29,18
E07000119,2020-03-30,19
E07000119,2020-03-31,22
E07000119,2020-04-01,27
E07000119,2020-04-02,31
E07000119,2020-04-03,34
E07000119,2020-04-04,41
E07000119,2020-04-05,45
E07000119,2020-04-06,54
E07000119,2020-04-07,59
E07000119,2020-04-08,63
E07000119,2020-04-09,66
E07000119,2020-04-10,69
E07000119,2020-04-11,72
E07000119,2020-04-12,76
E07000119,2020-04-13,83
E07000119,2020-04-14,89
E07000119,2020-04-15,96
E07000119,2020-04-16,102
E07000119,2020-04-17,111
E07000119,2020-04-18,117
E07000119,2020-04-19,122
E07000119,2020-04-20,129
E07000119,2020-04-21,147
E07000119,2020-04-22,153
E07000119,2020-04-23,158
E07000119,2020-04-24,162
E07000119,2020-04-25,165
E07000119,2020-04-26,168
E07000119,2020-04-27,176
E07000119,2020-04-28,181
E07000119,2020-04-29,184
E07000119,2020-04-30,187
E07000119,2020-05-01,192
E07000119,2020-05-02,194
E07000119,2020-05-03,199
E07000119,2020-05-04,201
E07000119,2020-05-05,204
E07000119,2020-05-06,205
E07000119,2020-05-08,206
E07000119,2020-05-10,206
