Area code,date,value
E06000002,2020-03-14,1
E06000002,2020-03-18,2
E06000002,2020-03-20,4
E06000002,2020-03-21,5
E06000002,2020-03-22,7
E06000002,2020-03-23,8
E06000002,2020-03-24,10
E06000002,2020-03-25,17
E06000002,2020-03-26,24
E06000002,2020-03-27,31
E06000002,2020-03-28,41
E06000002,2020-03-29,55
E06000002,2020-03-30,72
E06000002,2020-03-31,87
E06000002,2020-04-01,110
E06000002,2020-04-02,123
E06000002,2020-04-03,149
E06000002,2020-04-04,170
E06000002,2020-04-05,192
E06000002,2020-04-06,209
E06000002,2020-04-07,233
E06000002,2020-04-08,238
E06000002,2020-04-09,256
E06000002,2020-04-10,273
E06000002,2020-04-11,288
E06000002,2020-04-12,302
E06000002,2020-04-13,321
E06000002,2020-04-14,341
E06000002,2020-04-15,352
E06000002,2020-04-16,364
E06000002,2020-04-17,382
E06000002,2020-04-18,404
E06000002,2020-04-19,414
E06000002,2020-04-20,430
E06000002,2020-04-21,448
E06000002,2020-04-22,470
E06000002,2020-04-23,480
E06000002,2020-04-24,489
E06000002,2020-04-25,502
E06000002,2020-04-26,507
E06000002,2020-04-27,529
E06000002,2020-04-28,549
E06000002,2020-04-29,552
E06000002,2020-04-30,564
E06000002,2020-05-01,577
E06000002,2020-05-02,582
E06000002,2020-05-03,587
E06000002,2020-05-04,598
E06000002,2020-05-05,614
E06000002,2020-05-06,618
E06000002,2020-05-07,624
E06000002,2020-05-08,626
E06000002,2020-05-10,626
