Area code,date,value
E07000239,2020-03-09,1
E07000239,2020-03-10,2
E07000239,2020-03-11,3
E07000239,2020-03-12,4
E07000239,2020-03-16,5
E07000239,2020-03-17,6
E07000239,2020-03-19,11
E07000239,2020-03-20,12
E07000239,2020-03-21,13
E07000239,2020-03-22,16
E07000239,2020-03-23,18
E07000239,2020-03-24,23
E07000239,2020-03-25,29
E07000239,2020-03-26,34
E07000239,2020-03-27,37
E07000239,2020-03-28,46
E07000239,2020-03-29,51
E07000239,2020-03-30,59
E07000239,2020-03-31,68
E07000239,2020-04-01,71
E07000239,2020-04-02,75
E07000239,2020-04-03,80
E07000239,2020-04-04,86
E07000239,2020-04-05,89
E07000239,2020-04-06,93
E07000239,2020-04-07,99
E07000239,2020-04-08,103
E07000239,2020-04-09,107
E07000239,2020-04-10,113
E07000239,2020-04-11,120
E07000239,2020-04-12,128
E07000239,2020-04-13,131
E07000239,2020-04-14,139
E07000239,2020-04-15,145
E07000239,2020-04-16,149
E07000239,2020-04-17,155
E07000239,2020-04-18,160
E07000239,2020-04-19,162
E07000239,2020-04-20,168
E07000239,2020-04-21,170
E07000239,2020-04-22,178
E07000239,2020-04-23,179
E07000239,2020-04-24,180
E07000239,2020-04-25,183
E07000239,2020-04-26,186
E07000239,2020-04-27,189
E07000239,2020-04-28,193
E07000239,2020-04-29,196
E07000239,2020-05-01,197
E07000239,2020-05-02,199
E07000239,2020-05-03,201
E07000239,2020-05-04,203
E07000239,2020-05-05,206
E07000239,2020-05-06,207
E07000239,2020-05-07,208
E07000239,2020-05-08,209
E07000239,2020-05-10,209
