Area code,date,value
E07000176,2020-03-12,1
E07000176,2020-03-13,3
E07000176,2020-03-14,4
E07000176,2020-03-16,5
E07000176,2020-03-17,7
E07000176,2020-03-18,8
E07000176,2020-03-19,9
E07000176,2020-03-20,10
E07000176,2020-03-23,12
E07000176,2020-03-24,13
E07000176,2020-03-25,17
E07000176,2020-03-26,26
E07000176,2020-03-27,30
E07000176,2020-03-28,32
E07000176,2020-03-29,39
E07000176,2020-03-30,43
E07000176,2020-03-31,50
E07000176,2020-04-01,53
E07000176,2020-04-02,54
E07000176,2020-04-03,66
E07000176,2020-04-04,68
E07000176,2020-04-05,70
E07000176,2020-04-06,73
E07000176,2020-04-07,81
E07000176,2020-04-08,84
E07000176,2020-04-09,89
E07000176,2020-04-10,90
E07000176,2020-04-11,94
E07000176,2020-04-12,95
E07000176,2020-04-13,100
E07000176,2020-04-14,104
E07000176,2020-04-15,105
E07000176,2020-04-16,116
E07000176,2020-04-17,118
E07000176,2020-04-18,120
E07000176,2020-04-19,122
E07000176,2020-04-20,126
E07000176,2020-04-21,128
E07000176,2020-04-22,130
E07000176,2020-04-23,133
E07000176,2020-04-24,136
E07000176,2020-04-25,139
E07000176,2020-04-27,142
E07000176,2020-04-28,149
E07000176,2020-04-29,150
E07000176,2020-04-30,151
E07000176,2020-05-01,152
E07000176,2020-05-03,153
E07000176,2020-05-05,155
E07000176,2020-05-06,156
E07000176,2020-05-07,160
E07000176,2020-05-08,161
E07000176,2020-05-10,161
