Area code,date,value
E06000014,2020-01-30,1
E06000014,2020-03-02,2
E06000014,2020-03-10,3
E06000014,2020-03-13,4
E06000014,2020-03-14,5
E06000014,2020-03-17,7
E06000014,2020-03-18,9
E06000014,2020-03-19,11
E06000014,2020-03-20,12
E06000014,2020-03-21,13
E06000014,2020-03-23,14
E06000014,2020-03-24,16
E06000014,2020-03-25,17
E06000014,2020-03-26,18
E06000014,2020-03-27,23
E06000014,2020-03-28,30
E06000014,2020-03-30,34
E06000014,2020-03-31,39
E06000014,2020-04-01,51
E06000014,2020-04-02,62
E06000014,2020-04-03,70
E06000014,2020-04-04,74
E06000014,2020-04-05,78
E06000014,2020-04-06,88
E06000014,2020-04-07,101
E06000014,2020-04-08,111
E06000014,2020-04-09,120
E06000014,2020-04-10,126
E06000014,2020-04-11,129
E06000014,2020-04-12,134
E06000014,2020-04-13,146
E06000014,2020-04-14,153
E06000014,2020-04-15,160
E06000014,2020-04-16,170
E06000014,2020-04-17,182
E06000014,2020-04-18,186
E06000014,2020-04-19,192
E06000014,2020-04-20,200
E06000014,2020-04-21,210
E06000014,2020-04-22,223
E06000014,2020-04-23,233
E06000014,2020-04-24,242
E06000014,2020-04-25,250
E06000014,2020-04-26,257
E06000014,2020-04-27,270
E06000014,2020-04-28,279
E06000014,2020-04-29,298
E06000014,2020-04-30,310
E06000014,2020-05-01,313
E06000014,2020-05-02,321
E06000014,2020-05-03,331
E06000014,2020-05-04,345
E06000014,2020-05-05,368
E06000014,2020-05-06,377
E06000014,2020-05-07,391
E06000014,2020-05-08,395
E06000014,2020-05-09,400
E06000014,2020-05-10,402
