Area code,date,value
E07000045,2020-02-03,2
E07000045,2020-03-02,3
E07000045,2020-03-05,4
E07000045,2020-03-08,5
E07000045,2020-03-13,6
E07000045,2020-03-15,7
E07000045,2020-03-17,8
E07000045,2020-03-18,10
E07000045,2020-03-22,12
E07000045,2020-03-23,13
E07000045,2020-03-24,14
E07000045,2020-03-25,17
E07000045,2020-03-26,19
E07000045,2020-03-27,21
E07000045,2020-03-28,26
E07000045,2020-03-29,28
E07000045,2020-03-31,29
E07000045,2020-04-01,32
E07000045,2020-04-02,36
E07000045,2020-04-06,38
E07000045,2020-04-07,42
E07000045,2020-04-08,44
E07000045,2020-04-09,49
E07000045,2020-04-10,50
E07000045,2020-04-11,51
E07000045,2020-04-12,54
E07000045,2020-04-13,60
E07000045,2020-04-14,62
E07000045,2020-04-15,65
E07000045,2020-04-16,71
E07000045,2020-04-17,78
E07000045,2020-04-19,80
E07000045,2020-04-20,81
E07000045,2020-04-21,83
E07000045,2020-04-22,84
E07000045,2020-04-23,102
E07000045,2020-04-25,103
E07000045,2020-04-27,119
E07000045,2020-04-28,120
E07000045,2020-04-29,131
E07000045,2020-05-01,134
E07000045,2020-05-03,135
E07000045,2020-05-06,142
E07000045,2020-05-07,143
E07000045,2020-05-10,143
