Area code,date,value
E07000034,2020-03-03,1
E07000034,2020-03-14,2
E07000034,2020-03-15,3
E07000034,2020-03-16,7
E07000034,2020-03-17,9
E07000034,2020-03-18,13
E07000034,2020-03-19,14
E07000034,2020-03-20,17
E07000034,2020-03-21,21
E07000034,2020-03-22,26
E07000034,2020-03-23,28
E07000034,2020-03-25,29
E07000034,2020-03-26,31
E07000034,2020-03-27,34
E07000034,2020-03-28,38
E07000034,2020-03-29,42
E07000034,2020-03-30,47
E07000034,2020-03-31,59
E07000034,2020-04-01,68
E07000034,2020-04-02,69
E07000034,2020-04-03,74
E07000034,2020-04-04,76
E07000034,2020-04-05,77
E07000034,2020-04-06,82
E07000034,2020-04-07,88
E07000034,2020-04-08,98
E07000034,2020-04-09,104
E07000034,2020-04-10,109
E07000034,2020-04-11,110
E07000034,2020-04-12,112
E07000034,2020-04-13,113
E07000034,2020-04-14,114
E07000034,2020-04-15,116
E07000034,2020-04-16,117
E07000034,2020-04-17,119
E07000034,2020-04-18,120
E07000034,2020-04-19,123
E07000034,2020-04-20,126
E07000034,2020-04-21,130
E07000034,2020-04-22,134
E07000034,2020-04-23,137
E07000034,2020-04-24,144
E07000034,2020-04-25,147
E07000034,2020-04-26,152
E07000034,2020-04-27,155
E07000034,2020-04-28,162
E07000034,2020-04-29,167
E07000034,2020-05-01,169
E07000034,2020-05-02,171
E07000034,2020-05-04,172
E07000034,2020-05-05,176
E07000034,2020-05-08,177
E07000034,2020-05-09,178
E07000034,2020-05-10,179
