Area code,date,value
E08000004,2020-03-02,1
E08000004,2020-03-05,2
E08000004,2020-03-07,4
E08000004,2020-03-10,6
E08000004,2020-03-12,7
E08000004,2020-03-13,9
E08000004,2020-03-14,10
E08000004,2020-03-16,14
E08000004,2020-03-17,15
E08000004,2020-03-18,17
E08000004,2020-03-19,22
E08000004,2020-03-20,25
E08000004,2020-03-21,35
E08000004,2020-03-22,40
E08000004,2020-03-23,46
E08000004,2020-03-24,58
E08000004,2020-03-25,72
E08000004,2020-03-26,86
E08000004,2020-03-27,97
E08000004,2020-03-28,110
E08000004,2020-03-29,120
E08000004,2020-03-30,138
E08000004,2020-03-31,151
E08000004,2020-04-01,173
E08000004,2020-04-02,196
E08000004,2020-04-03,216
E08000004,2020-04-04,229
E08000004,2020-04-05,242
E08000004,2020-04-06,276
E08000004,2020-04-07,318
E08000004,2020-04-08,349
E08000004,2020-04-09,386
E08000004,2020-04-10,434
E08000004,2020-04-11,468
E08000004,2020-04-12,490
E08000004,2020-04-13,506
E08000004,2020-04-14,525
E08000004,2020-04-15,551
E08000004,2020-04-16,577
E08000004,2020-04-17,597
E08000004,2020-04-18,621
E08000004,2020-04-19,645
E08000004,2020-04-20,666
E08000004,2020-04-21,686
E08000004,2020-04-22,708
E08000004,2020-04-23,726
E08000004,2020-04-24,736
E08000004,2020-04-25,745
E08000004,2020-04-26,753
E08000004,2020-04-27,763
E08000004,2020-04-28,774
E08000004,2020-04-29,794
E08000004,2020-04-30,807
E08000004,2020-05-01,833
E08000004,2020-05-02,847
E08000004,2020-05-03,858
E08000004,2020-05-04,883
E08000004,2020-05-05,901
E08000004,2020-05-06,914
E08000004,2020-05-07,940
E08000004,2020-05-08,943
E08000004,2020-05-10,943
