Area code,date,value
E06000022,2020-03-11,1
E06000022,2020-03-12,3
E06000022,2020-03-13,4
E06000022,2020-03-16,5
E06000022,2020-03-18,10
E06000022,2020-03-19,13
E06000022,2020-03-20,16
E06000022,2020-03-21,17
E06000022,2020-03-22,19
E06000022,2020-03-23,23
E06000022,2020-03-24,26
E06000022,2020-03-25,30
E06000022,2020-03-26,35
E06000022,2020-03-27,39
E06000022,2020-03-28,41
E06000022,2020-03-29,47
E06000022,2020-03-30,52
E06000022,2020-04-01,57
E06000022,2020-04-02,61
E06000022,2020-04-03,65
E06000022,2020-04-04,66
E06000022,2020-04-05,71
E06000022,2020-04-06,82
E06000022,2020-04-07,89
E06000022,2020-04-08,97
E06000022,2020-04-09,108
E06000022,2020-04-10,124
E06000022,2020-04-11,134
E06000022,2020-04-12,136
E06000022,2020-04-13,142
E06000022,2020-04-14,151
E06000022,2020-04-15,158
E06000022,2020-04-16,162
E06000022,2020-04-17,168
E06000022,2020-04-18,172
E06000022,2020-04-19,182
E06000022,2020-04-20,183
E06000022,2020-04-21,187
E06000022,2020-04-22,192
E06000022,2020-04-23,198
E06000022,2020-04-24,203
E06000022,2020-04-26,206
E06000022,2020-04-27,208
E06000022,2020-04-28,210
E06000022,2020-04-29,211
E06000022,2020-04-30,212
E06000022,2020-05-01,215
E06000022,2020-05-02,217
E06000022,2020-05-03,219
E06000022,2020-05-05,220
E06000022,2020-05-07,222
E06000022,2020-05-08,223
E06000022,2020-05-10,223
