Area code,date,value
E07000220,2020-03-02,1
E07000220,2020-03-04,2
E07000220,2020-03-10,3
E07000220,2020-03-12,4
E07000220,2020-03-13,5
E07000220,2020-03-18,8
E07000220,2020-03-20,12
E07000220,2020-03-21,14
E07000220,2020-03-22,15
E07000220,2020-03-23,16
E07000220,2020-03-24,17
E07000220,2020-03-25,20
E07000220,2020-03-26,21
E07000220,2020-03-27,22
E07000220,2020-03-28,26
E07000220,2020-03-29,30
E07000220,2020-03-30,33
E07000220,2020-03-31,34
E07000220,2020-04-01,36
E07000220,2020-04-02,38
E07000220,2020-04-03,49
E07000220,2020-04-04,54
E07000220,2020-04-05,55
E07000220,2020-04-06,61
E07000220,2020-04-07,67
E07000220,2020-04-08,70
E07000220,2020-04-09,77
E07000220,2020-04-10,80
E07000220,2020-04-11,84
E07000220,2020-04-12,89
E07000220,2020-04-13,92
E07000220,2020-04-14,93
E07000220,2020-04-15,94
E07000220,2020-04-16,99
E07000220,2020-04-17,105
E07000220,2020-04-18,111
E07000220,2020-04-19,114
E07000220,2020-04-20,118
E07000220,2020-04-21,119
E07000220,2020-04-22,127
E07000220,2020-04-23,129
E07000220,2020-04-24,132
E07000220,2020-04-25,135
E07000220,2020-04-26,143
E07000220,2020-04-27,151
E07000220,2020-04-29,152
E07000220,2020-04-30,157
E07000220,2020-05-01,159
E07000220,2020-05-02,162
E07000220,2020-05-03,163
E07000220,2020-05-04,165
E07000220,2020-05-05,169
E07000220,2020-05-06,171
E07000220,2020-05-07,172
E07000220,2020-05-08,173
E07000220,2020-05-10,173
