Area code,date,value
E09000021,2020-02-29,1
E09000021,2020-03-08,2
E09000021,2020-03-11,3
E09000021,2020-03-12,4
E09000021,2020-03-13,5
E09000021,2020-03-14,8
E09000021,2020-03-15,10
E09000021,2020-03-16,15
E09000021,2020-03-17,21
E09000021,2020-03-18,23
E09000021,2020-03-19,29
E09000021,2020-03-20,35
E09000021,2020-03-21,36
E09000021,2020-03-22,37
E09000021,2020-03-23,48
E09000021,2020-03-24,64
E09000021,2020-03-25,77
E09000021,2020-03-26,91
E09000021,2020-03-27,102
E09000021,2020-03-28,108
E09000021,2020-03-29,121
E09000021,2020-03-30,140
E09000021,2020-03-31,152
E09000021,2020-04-01,161
E09000021,2020-04-02,177
E09000021,2020-04-03,197
E09000021,2020-04-04,208
E09000021,2020-04-05,217
E09000021,2020-04-06,230
E09000021,2020-04-07,248
E09000021,2020-04-08,269
E09000021,2020-04-09,288
E09000021,2020-04-10,298
E09000021,2020-04-11,302
E09000021,2020-04-12,311
E09000021,2020-04-13,322
E09000021,2020-04-14,339
E09000021,2020-04-15,352
E09000021,2020-04-16,371
E09000021,2020-04-17,380
E09000021,2020-04-18,392
E09000021,2020-04-19,394
E09000021,2020-04-20,403
E09000021,2020-04-21,412
E09000021,2020-04-22,420
E09000021,2020-04-23,425
E09000021,2020-04-24,430
E09000021,2020-04-25,434
E09000021,2020-04-26,437
E09000021,2020-04-27,445
E09000021,2020-04-28,447
E09000021,2020-04-29,453
E09000021,2020-04-30,465
E09000021,2020-05-01,471
E09000021,2020-05-02,476
E09000021,2020-05-03,478
E09000021,2020-05-04,481
E09000021,2020-05-05,482
E09000021,2020-05-06,484
E09000021,2020-05-07,485
E09000021,2020-05-08,486
E09000021,2020-05-10,486
