Area code,date,value
E07000131,2020-03-06,1
E07000131,2020-03-09,4
E07000131,2020-03-18,5
E07000131,2020-03-19,8
E07000131,2020-03-20,9
E07000131,2020-03-21,10
E07000131,2020-03-22,13
E07000131,2020-03-23,15
E07000131,2020-03-24,17
E07000131,2020-03-25,19
E07000131,2020-03-26,21
E07000131,2020-03-28,22
E07000131,2020-03-29,23
E07000131,2020-03-31,31
E07000131,2020-04-01,34
E07000131,2020-04-02,37
E07000131,2020-04-03,40
E07000131,2020-04-04,42
E07000131,2020-04-06,45
E07000131,2020-04-07,47
E07000131,2020-04-08,52
E07000131,2020-04-09,56
E07000131,2020-04-10,61
E07000131,2020-04-11,63
E07000131,2020-04-12,68
E07000131,2020-04-13,69
E07000131,2020-04-14,73
E07000131,2020-04-15,75
E07000131,2020-04-16,78
E07000131,2020-04-17,80
E07000131,2020-04-18,82
E07000131,2020-04-19,86
E07000131,2020-04-20,89
E07000131,2020-04-21,94
E07000131,2020-04-22,96
E07000131,2020-04-23,101
E07000131,2020-04-24,105
E07000131,2020-04-25,108
E07000131,2020-04-26,109
E07000131,2020-04-27,118
E07000131,2020-04-28,121
E07000131,2020-04-29,122
E07000131,2020-04-30,123
E07000131,2020-05-01,124
E07000131,2020-05-04,125
E07000131,2020-05-06,128
E07000131,2020-05-07,131
E07000131,2020-05-08,132
E07000131,2020-05-10,132
