Area code,date,value
E07000194,2020-03-02,1
E07000194,2020-03-05,2
E07000194,2020-03-15,4
E07000194,2020-03-16,8
E07000194,2020-03-17,9
E07000194,2020-03-18,10
E07000194,2020-03-19,13
E07000194,2020-03-20,14
E07000194,2020-03-21,15
E07000194,2020-03-22,16
E07000194,2020-03-23,22
E07000194,2020-03-24,24
E07000194,2020-03-25,34
E07000194,2020-03-26,41
E07000194,2020-03-27,43
E07000194,2020-03-28,47
E07000194,2020-03-29,56
E07000194,2020-03-30,65
E07000194,2020-03-31,74
E07000194,2020-04-01,83
E07000194,2020-04-02,93
E07000194,2020-04-03,103
E07000194,2020-04-04,109
E07000194,2020-04-05,112
E07000194,2020-04-06,119
E07000194,2020-04-07,126
E07000194,2020-04-08,134
E07000194,2020-04-09,138
E07000194,2020-04-10,143
E07000194,2020-04-11,147
E07000194,2020-04-12,155
E07000194,2020-04-13,163
E07000194,2020-04-14,171
E07000194,2020-04-15,179
E07000194,2020-04-16,186
E07000194,2020-04-17,191
E07000194,2020-04-18,196
E07000194,2020-04-19,201
E07000194,2020-04-20,210
E07000194,2020-04-21,213
E07000194,2020-04-22,218
E07000194,2020-04-23,223
E07000194,2020-04-25,224
E07000194,2020-04-27,230
E07000194,2020-04-29,232
E07000194,2020-04-30,239
E07000194,2020-05-01,241
E07000194,2020-05-02,244
E07000194,2020-05-03,245
E07000194,2020-05-04,248
E07000194,2020-05-05,251
E07000194,2020-05-07,252
E07000194,2020-05-08,257
E07000194,2020-05-09,258
E07000194,2020-05-10,258
