Area code,date,value
E07000010,2020-03-05,1
E07000010,2020-03-12,2
E07000010,2020-03-13,3
E07000010,2020-03-18,4
E07000010,2020-03-19,5
E07000010,2020-03-21,6
E07000010,2020-03-22,7
E07000010,2020-03-23,8
E07000010,2020-03-24,11
E07000010,2020-03-25,13
E07000010,2020-03-27,15
E07000010,2020-03-28,17
E07000010,2020-03-29,20
E07000010,2020-03-30,25
E07000010,2020-04-01,27
E07000010,2020-04-02,36
E07000010,2020-04-03,42
E07000010,2020-04-04,44
E07000010,2020-04-05,50
E07000010,2020-04-06,52
E07000010,2020-04-07,56
E07000010,2020-04-08,58
E07000010,2020-04-09,61
E07000010,2020-04-10,69
E07000010,2020-04-11,70
E07000010,2020-04-12,74
E07000010,2020-04-13,77
E07000010,2020-04-14,83
E07000010,2020-04-15,85
E07000010,2020-04-16,89
E07000010,2020-04-17,91
E07000010,2020-04-18,94
E07000010,2020-04-19,96
E07000010,2020-04-20,97
E07000010,2020-04-21,101
E07000010,2020-04-22,106
E07000010,2020-04-23,107
E07000010,2020-04-24,111
E07000010,2020-04-26,114
E07000010,2020-04-27,116
E07000010,2020-04-28,120
E07000010,2020-04-29,125
E07000010,2020-04-30,127
E07000010,2020-05-01,136
E07000010,2020-05-02,138
E07000010,2020-05-03,143
E07000010,2020-05-04,146
E07000010,2020-05-05,147
E07000010,2020-05-06,148
E07000010,2020-05-07,149
E07000010,2020-05-10,149
