Area code,date,value
E09000003,2020-02-16,1
E09000003,2020-02-28,2
E09000003,2020-03-01,3
E09000003,2020-03-04,7
E09000003,2020-03-05,8
E09000003,2020-03-06,9
E09000003,2020-03-08,10
E09000003,2020-03-09,13
E09000003,2020-03-10,16
E09000003,2020-03-11,27
E09000003,2020-03-12,32
E09000003,2020-03-13,38
E09000003,2020-03-14,44
E09000003,2020-03-15,54
E09000003,2020-03-16,65
E09000003,2020-03-17,72
E09000003,2020-03-18,86
E09000003,2020-03-19,112
E09000003,2020-03-20,133
E09000003,2020-03-21,151
E09000003,2020-03-22,176
E09000003,2020-03-23,206
E09000003,2020-03-24,245
E09000003,2020-03-25,290
E09000003,2020-03-26,345
E09000003,2020-03-27,399
E09000003,2020-03-28,433
E09000003,2020-03-29,463
E09000003,2020-03-30,505
E09000003,2020-03-31,550
E09000003,2020-04-01,587
E09000003,2020-04-02,652
E09000003,2020-04-03,690
E09000003,2020-04-04,728
E09000003,2020-04-05,768
E09000003,2020-04-06,806
E09000003,2020-04-07,850
E09000003,2020-04-08,899
E09000003,2020-04-09,933
E09000003,2020-04-10,954
E09000003,2020-04-11,974
E09000003,2020-04-12,991
E09000003,2020-04-13,1013
E09000003,2020-04-14,1033
E09000003,2020-04-15,1054
E09000003,2020-04-16,1067
E09000003,2020-04-17,1081
E09000003,2020-04-18,1094
E09000003,2020-04-19,1103
E09000003,2020-04-20,1113
E09000003,2020-04-21,1137
E09000003,2020-04-22,1143
E09000003,2020-04-23,1154
E09000003,2020-04-24,1164
E09000003,2020-04-25,1171
E09000003,2020-04-26,1176
E09000003,2020-04-27,1182
E09000003,2020-04-28,1196
E09000003,2020-04-29,1208
E09000003,2020-04-30,1217
E09000003,2020-05-01,1221
E09000003,2020-05-02,1225
E09000003,2020-05-03,1229
E09000003,2020-05-04,1236
E09000003,2020-05-05,1241
E09000003,2020-05-06,1247
E09000003,2020-05-07,1251
E09000003,2020-05-08,1252
E09000003,2020-05-10,1252
