Area code,date,value
E07000130,2020-02-27,1
E07000130,2020-03-01,2
E07000130,2020-03-19,6
E07000130,2020-03-21,7
E07000130,2020-03-22,10
E07000130,2020-03-23,12
E07000130,2020-03-24,17
E07000130,2020-03-25,19
E07000130,2020-03-26,23
E07000130,2020-03-27,27
E07000130,2020-03-28,28
E07000130,2020-03-30,30
E07000130,2020-03-31,43
E07000130,2020-04-01,57
E07000130,2020-04-02,63
E07000130,2020-04-03,69
E07000130,2020-04-04,73
E07000130,2020-04-05,77
E07000130,2020-04-06,84
E07000130,2020-04-07,87
E07000130,2020-04-08,91
E07000130,2020-04-09,96
E07000130,2020-04-10,98
E07000130,2020-04-11,108
E07000130,2020-04-12,110
E07000130,2020-04-13,114
E07000130,2020-04-14,118
E07000130,2020-04-15,125
E07000130,2020-04-16,134
E07000130,2020-04-17,138
E07000130,2020-04-18,144
E07000130,2020-04-19,152
E07000130,2020-04-20,163
E07000130,2020-04-21,164
E07000130,2020-04-22,169
E07000130,2020-04-23,173
E07000130,2020-04-24,178
E07000130,2020-04-25,186
E07000130,2020-04-26,187
E07000130,2020-04-27,190
E07000130,2020-04-28,197
E07000130,2020-04-29,201
E07000130,2020-04-30,209
E07000130,2020-05-01,213
E07000130,2020-05-03,214
E07000130,2020-05-04,218
E07000130,2020-05-05,219
E07000130,2020-05-06,226
E07000130,2020-05-07,229
E07000130,2020-05-08,231
E07000130,2020-05-09,232
E07000130,2020-05-10,232
