Area code,date,value
E07000040,2020-03-02,1
E07000040,2020-03-03,5
E07000040,2020-03-04,6
E07000040,2020-03-06,7
E07000040,2020-03-13,10
E07000040,2020-03-14,11
E07000040,2020-03-16,13
E07000040,2020-03-23,14
E07000040,2020-03-24,15
E07000040,2020-03-25,19
E07000040,2020-03-26,23
E07000040,2020-03-27,26
E07000040,2020-03-28,28
E07000040,2020-03-29,31
E07000040,2020-03-31,34
E07000040,2020-04-01,37
E07000040,2020-04-02,43
E07000040,2020-04-03,49
E07000040,2020-04-04,50
E07000040,2020-04-05,54
E07000040,2020-04-06,55
E07000040,2020-04-07,60
E07000040,2020-04-08,63
E07000040,2020-04-09,68
E07000040,2020-04-10,78
E07000040,2020-04-11,84
E07000040,2020-04-12,90
E07000040,2020-04-13,94
E07000040,2020-04-14,97
E07000040,2020-04-15,99
E07000040,2020-04-16,100
E07000040,2020-04-17,105
E07000040,2020-04-18,108
E07000040,2020-04-19,109
E07000040,2020-04-20,110
E07000040,2020-04-21,111
E07000040,2020-04-23,112
E07000040,2020-04-24,113
E07000040,2020-04-26,116
E07000040,2020-04-27,117
E07000040,2020-04-28,119
E07000040,2020-04-30,120
E07000040,2020-05-01,124
E07000040,2020-05-02,125
E07000040,2020-05-03,130
E07000040,2020-05-04,131
E07000040,2020-05-06,132
E07000040,2020-05-09,134
E07000040,2020-05-10,134
