Area code,date,value
E06000015,2020-03-06,1
E06000015,2020-03-10,3
E06000015,2020-03-11,5
E06000015,2020-03-13,6
E06000015,2020-03-14,7
E06000015,2020-03-15,11
E06000015,2020-03-16,17
E06000015,2020-03-17,20
E06000015,2020-03-18,24
E06000015,2020-03-19,34
E06000015,2020-03-20,37
E06000015,2020-03-21,45
E06000015,2020-03-22,59
E06000015,2020-03-23,76
E06000015,2020-03-24,97
E06000015,2020-03-25,108
E06000015,2020-03-26,116
E06000015,2020-03-27,124
E06000015,2020-03-28,145
E06000015,2020-03-29,165
E06000015,2020-03-30,187
E06000015,2020-03-31,211
E06000015,2020-04-01,241
E06000015,2020-04-02,260
E06000015,2020-04-03,282
E06000015,2020-04-04,300
E06000015,2020-04-05,302
E06000015,2020-04-06,304
E06000015,2020-04-07,319
E06000015,2020-04-08,330
E06000015,2020-04-09,341
E06000015,2020-04-10,353
E06000015,2020-04-11,366
E06000015,2020-04-12,375
E06000015,2020-04-13,379
E06000015,2020-04-14,384
E06000015,2020-04-15,393
E06000015,2020-04-16,397
E06000015,2020-04-17,408
E06000015,2020-04-18,411
E06000015,2020-04-19,415
E06000015,2020-04-20,424
E06000015,2020-04-21,427
E06000015,2020-04-22,438
E06000015,2020-04-23,446
E06000015,2020-04-24,453
E06000015,2020-04-25,461
E06000015,2020-04-26,483
E06000015,2020-04-27,489
E06000015,2020-04-28,494
E06000015,2020-04-29,503
E06000015,2020-04-30,504
E06000015,2020-05-01,510
E06000015,2020-05-02,512
E06000015,2020-05-03,514
E06000015,2020-05-04,517
E06000015,2020-05-05,520
E06000015,2020-05-08,522
E06000015,2020-05-09,526
E06000015,2020-05-10,526
