Area code,date,value
E09000005,2020-02-28,1
E09000005,2020-03-07,2
E09000005,2020-03-08,3
E09000005,2020-03-09,6
E09000005,2020-03-10,10
E09000005,2020-03-11,20
E09000005,2020-03-12,30
E09000005,2020-03-13,33
E09000005,2020-03-14,40
E09000005,2020-03-15,48
E09000005,2020-03-16,58
E09000005,2020-03-17,81
E09000005,2020-03-18,103
E09000005,2020-03-19,125
E09000005,2020-03-20,146
E09000005,2020-03-21,164
E09000005,2020-03-22,190
E09000005,2020-03-23,236
E09000005,2020-03-24,264
E09000005,2020-03-25,310
E09000005,2020-03-26,354
E09000005,2020-03-27,402
E09000005,2020-03-28,434
E09000005,2020-03-29,487
E09000005,2020-03-30,544
E09000005,2020-03-31,589
E09000005,2020-04-01,644
E09000005,2020-04-02,702
E09000005,2020-04-03,758
E09000005,2020-04-04,807
E09000005,2020-04-05,844
E09000005,2020-04-06,881
E09000005,2020-04-07,909
E09000005,2020-04-08,952
E09000005,2020-04-09,980
E09000005,2020-04-10,1020
E09000005,2020-04-11,1042
E09000005,2020-04-12,1068
E09000005,2020-04-13,1093
E09000005,2020-04-14,1127
E09000005,2020-04-15,1153
E09000005,2020-04-16,1187
E09000005,2020-04-17,1216
E09000005,2020-04-18,1240
E09000005,2020-04-19,1254
E09000005,2020-04-20,1270
E09000005,2020-04-21,1285
E09000005,2020-04-22,1294
E09000005,2020-04-23,1309
E09000005,2020-04-24,1319
E09000005,2020-04-25,1325
E09000005,2020-04-26,1329
E09000005,2020-04-27,1334
E09000005,2020-04-28,1344
E09000005,2020-04-29,1353
E09000005,2020-04-30,1365
E09000005,2020-05-01,1380
E09000005,2020-05-02,1386
E09000005,2020-05-03,1389
E09000005,2020-05-04,1391
E09000005,2020-05-05,1395
E09000005,2020-05-06,1403
E09000005,2020-05-07,1406
E09000005,2020-05-08,1408
E09000005,2020-05-09,1410
E09000005,2020-05-10,1410
