Area code,date,value
E07000121,2020-03-16,5
E07000121,2020-03-17,6
E07000121,2020-03-18,11
E07000121,2020-03-19,19
E07000121,2020-03-20,21
E07000121,2020-03-21,28
E07000121,2020-03-22,37
E07000121,2020-03-23,48
E07000121,2020-03-24,66
E07000121,2020-03-25,82
E07000121,2020-03-26,123
E07000121,2020-03-27,137
E07000121,2020-03-28,153
E07000121,2020-03-29,164
E07000121,2020-03-30,199
E07000121,2020-03-31,227
E07000121,2020-04-01,255
E07000121,2020-04-02,274
E07000121,2020-04-03,308
E07000121,2020-04-04,326
E07000121,2020-04-05,360
E07000121,2020-04-06,387
E07000121,2020-04-07,417
E07000121,2020-04-08,445
E07000121,2020-04-09,468
E07000121,2020-04-10,480
E07000121,2020-04-11,501
E07000121,2020-04-12,508
E07000121,2020-04-13,526
E07000121,2020-04-14,548
E07000121,2020-04-15,560
E07000121,2020-04-16,573
E07000121,2020-04-17,585
E07000121,2020-04-18,593
E07000121,2020-04-19,595
E07000121,2020-04-20,617
E07000121,2020-04-21,633
E07000121,2020-04-22,645
E07000121,2020-04-23,657
E07000121,2020-04-24,665
E07000121,2020-04-25,670
E07000121,2020-04-26,681
E07000121,2020-04-27,687
E07000121,2020-04-28,692
E07000121,2020-04-29,699
E07000121,2020-04-30,719
E07000121,2020-05-01,732
E07000121,2020-05-03,734
E07000121,2020-05-04,739
E07000121,2020-05-05,742
E07000121,2020-05-06,744
E07000121,2020-05-07,746
E07000121,2020-05-08,749
E07000121,2020-05-10,749
