Area code,date,value
E07000164,2020-03-03,1
E07000164,2020-03-06,2
E07000164,2020-03-12,3
E07000164,2020-03-16,5
E07000164,2020-03-18,6
E07000164,2020-03-20,7
E07000164,2020-03-21,8
E07000164,2020-03-23,9
E07000164,2020-03-24,11
E07000164,2020-03-25,14
E07000164,2020-03-26,15
E07000164,2020-03-27,20
E07000164,2020-03-28,22
E07000164,2020-03-29,27
E07000164,2020-03-30,34
E07000164,2020-03-31,37
E07000164,2020-04-01,43
E07000164,2020-04-02,49
E07000164,2020-04-03,55
E07000164,2020-04-04,60
E07000164,2020-04-05,64
E07000164,2020-04-06,74
E07000164,2020-04-07,85
E07000164,2020-04-08,86
E07000164,2020-04-09,90
E07000164,2020-04-10,98
E07000164,2020-04-11,100
E07000164,2020-04-12,103
E07000164,2020-04-13,109
E07000164,2020-04-14,111
E07000164,2020-04-15,115
E07000164,2020-04-16,120
E07000164,2020-04-17,121
E07000164,2020-04-18,126
E07000164,2020-04-20,132
E07000164,2020-04-21,135
E07000164,2020-04-22,140
E07000164,2020-04-23,148
E07000164,2020-04-24,156
E07000164,2020-04-25,157
E07000164,2020-04-26,158
E07000164,2020-04-27,164
E07000164,2020-04-28,165
E07000164,2020-04-29,169
E07000164,2020-05-01,174
E07000164,2020-05-02,177
E07000164,2020-05-04,180
E07000164,2020-05-05,183
E07000164,2020-05-06,186
E07000164,2020-05-07,187
E07000164,2020-05-10,187
