Area code,date,value
E09000027,2020-03-06,2
E09000027,2020-03-11,3
E09000027,2020-03-12,4
E09000027,2020-03-13,7
E09000027,2020-03-15,9
E09000027,2020-03-16,13
E09000027,2020-03-17,18
E09000027,2020-03-18,23
E09000027,2020-03-19,27
E09000027,2020-03-20,36
E09000027,2020-03-21,38
E09000027,2020-03-22,47
E09000027,2020-03-23,63
E09000027,2020-03-24,77
E09000027,2020-03-25,92
E09000027,2020-03-26,104
E09000027,2020-03-27,123
E09000027,2020-03-28,134
E09000027,2020-03-29,149
E09000027,2020-03-30,161
E09000027,2020-03-31,177
E09000027,2020-04-01,192
E09000027,2020-04-02,200
E09000027,2020-04-03,215
E09000027,2020-04-04,223
E09000027,2020-04-05,230
E09000027,2020-04-06,241
E09000027,2020-04-07,255
E09000027,2020-04-08,264
E09000027,2020-04-09,273
E09000027,2020-04-10,281
E09000027,2020-04-11,287
E09000027,2020-04-12,294
E09000027,2020-04-13,299
E09000027,2020-04-14,307
E09000027,2020-04-15,315
E09000027,2020-04-16,326
E09000027,2020-04-17,331
E09000027,2020-04-18,334
E09000027,2020-04-19,343
E09000027,2020-04-20,348
E09000027,2020-04-21,350
E09000027,2020-04-22,352
E09000027,2020-04-23,353
E09000027,2020-04-24,356
E09000027,2020-04-25,358
E09000027,2020-04-27,361
E09000027,2020-04-28,364
E09000027,2020-04-29,374
E09000027,2020-04-30,382
E09000027,2020-05-01,385
E09000027,2020-05-02,386
E09000027,2020-05-03,387
E09000027,2020-05-05,390
E09000027,2020-05-07,393
E09000027,2020-05-08,396
E09000027,2020-05-09,397
E09000027,2020-05-10,397
