Area code,date,value
E09000025,2020-03-09,1
E09000025,2020-03-10,2
E09000025,2020-03-11,5
E09000025,2020-03-12,7
E09000025,2020-03-13,10
E09000025,2020-03-14,14
E09000025,2020-03-15,21
E09000025,2020-03-16,30
E09000025,2020-03-17,35
E09000025,2020-03-18,47
E09000025,2020-03-19,53
E09000025,2020-03-20,67
E09000025,2020-03-21,73
E09000025,2020-03-22,86
E09000025,2020-03-23,112
E09000025,2020-03-24,124
E09000025,2020-03-25,157
E09000025,2020-03-26,195
E09000025,2020-03-27,233
E09000025,2020-03-28,268
E09000025,2020-03-29,290
E09000025,2020-03-30,327
E09000025,2020-03-31,371
E09000025,2020-04-01,411
E09000025,2020-04-02,445
E09000025,2020-04-03,502
E09000025,2020-04-04,545
E09000025,2020-04-05,569
E09000025,2020-04-06,610
E09000025,2020-04-07,650
E09000025,2020-04-08,686
E09000025,2020-04-09,719
E09000025,2020-04-10,743
E09000025,2020-04-11,771
E09000025,2020-04-12,785
E09000025,2020-04-13,805
E09000025,2020-04-14,820
E09000025,2020-04-15,837
E09000025,2020-04-16,850
E09000025,2020-04-17,864
E09000025,2020-04-18,872
E09000025,2020-04-19,878
E09000025,2020-04-20,887
E09000025,2020-04-21,899
E09000025,2020-04-22,912
E09000025,2020-04-23,920
E09000025,2020-04-24,928
E09000025,2020-04-25,934
E09000025,2020-04-26,936
E09000025,2020-04-27,940
E09000025,2020-04-28,942
E09000025,2020-04-29,947
E09000025,2020-04-30,956
E09000025,2020-05-02,957
E09000025,2020-05-03,959
E09000025,2020-05-04,965
E09000025,2020-05-05,969
E09000025,2020-05-06,975
E09000025,2020-05-07,981
E09000025,2020-05-08,982
E09000025,2020-05-09,983
E09000025,2020-05-10,983
