Area code,date,value
E07000133,2020-03-12,1
E07000133,2020-03-13,2
E07000133,2020-03-19,3
E07000133,2020-03-21,4
E07000133,2020-03-22,5
E07000133,2020-03-23,9
E07000133,2020-03-24,10
E07000133,2020-03-26,11
E07000133,2020-03-28,14
E07000133,2020-03-30,16
E07000133,2020-03-31,22
E07000133,2020-04-01,27
E07000133,2020-04-04,29
E07000133,2020-04-05,31
E07000133,2020-04-06,34
E07000133,2020-04-08,35
E07000133,2020-04-09,36
E07000133,2020-04-10,38
E07000133,2020-04-11,39
E07000133,2020-04-12,40
E07000133,2020-04-14,42
E07000133,2020-04-15,43
E07000133,2020-04-19,44
E07000133,2020-04-20,47
E07000133,2020-04-21,48
E07000133,2020-04-22,49
E07000133,2020-04-26,50
E07000133,2020-04-29,52
E07000133,2020-04-30,53
E07000133,2020-05-01,54
E07000133,2020-05-05,55
E07000133,2020-05-08,56
E07000133,2020-05-10,56
