Area code,date,value
E08000006,2020-03-10,1
E08000006,2020-03-12,2
E08000006,2020-03-13,4
E08000006,2020-03-16,9
E08000006,2020-03-17,11
E08000006,2020-03-18,14
E08000006,2020-03-19,21
E08000006,2020-03-20,30
E08000006,2020-03-21,38
E08000006,2020-03-22,45
E08000006,2020-03-23,56
E08000006,2020-03-24,72
E08000006,2020-03-25,78
E08000006,2020-03-26,96
E08000006,2020-03-27,109
E08000006,2020-03-28,127
E08000006,2020-03-29,141
E08000006,2020-03-30,162
E08000006,2020-03-31,191
E08000006,2020-04-01,208
E08000006,2020-04-02,229
E08000006,2020-04-03,241
E08000006,2020-04-04,257
E08000006,2020-04-05,276
E08000006,2020-04-06,309
E08000006,2020-04-07,325
E08000006,2020-04-08,357
E08000006,2020-04-09,381
E08000006,2020-04-10,410
E08000006,2020-04-11,435
E08000006,2020-04-12,456
E08000006,2020-04-13,474
E08000006,2020-04-14,502
E08000006,2020-04-15,525
E08000006,2020-04-16,556
E08000006,2020-04-17,580
E08000006,2020-04-18,600
E08000006,2020-04-19,616
E08000006,2020-04-20,631
E08000006,2020-04-21,655
E08000006,2020-04-22,674
E08000006,2020-04-23,694
E08000006,2020-04-24,710
E08000006,2020-04-25,721
E08000006,2020-04-26,735
E08000006,2020-04-27,748
E08000006,2020-04-28,767
E08000006,2020-04-29,783
E08000006,2020-04-30,796
E08000006,2020-05-01,816
E08000006,2020-05-02,826
E08000006,2020-05-03,836
E08000006,2020-05-04,843
E08000006,2020-05-05,854
E08000006,2020-05-06,858
E08000006,2020-05-07,865
E08000006,2020-05-09,866
E08000006,2020-05-10,866
