Area code,date,value
E07000136,2020-03-10,1
E07000136,2020-03-19,2
E07000136,2020-03-21,3
E07000136,2020-03-24,4
E07000136,2020-03-25,7
E07000136,2020-03-27,8
E07000136,2020-03-28,12
E07000136,2020-03-29,13
E07000136,2020-03-30,17
E07000136,2020-03-31,20
E07000136,2020-04-01,24
E07000136,2020-04-02,28
E07000136,2020-04-03,29
E07000136,2020-04-04,33
E07000136,2020-04-05,35
E07000136,2020-04-06,41
E07000136,2020-04-07,50
E07000136,2020-04-08,53
E07000136,2020-04-09,56
E07000136,2020-04-10,69
E07000136,2020-04-11,80
E07000136,2020-04-12,83
E07000136,2020-04-13,89
E07000136,2020-04-14,101
E07000136,2020-04-15,109
E07000136,2020-04-16,118
E07000136,2020-04-17,124
E07000136,2020-04-18,129
E07000136,2020-04-19,137
E07000136,2020-04-20,142
E07000136,2020-04-21,144
E07000136,2020-04-22,149
E07000136,2020-04-23,155
E07000136,2020-04-24,159
E07000136,2020-04-25,164
E07000136,2020-04-26,166
E07000136,2020-04-27,168
E07000136,2020-04-28,170
E07000136,2020-04-29,174
E07000136,2020-04-30,177
E07000136,2020-05-01,180
E07000136,2020-05-02,183
E07000136,2020-05-04,185
E07000136,2020-05-05,186
E07000136,2020-05-06,187
E07000136,2020-05-07,189
E07000136,2020-05-10,189
