Area code,date,value
E07000149,2020-03-10,1
E07000149,2020-03-13,2
E07000149,2020-03-16,3
E07000149,2020-03-17,4
E07000149,2020-03-18,5
E07000149,2020-03-19,6
E07000149,2020-03-20,7
E07000149,2020-03-22,8
E07000149,2020-03-23,9
E07000149,2020-03-24,13
E07000149,2020-03-25,14
E07000149,2020-03-26,18
E07000149,2020-03-27,22
E07000149,2020-03-28,25
E07000149,2020-03-29,26
E07000149,2020-03-30,28
E07000149,2020-03-31,33
E07000149,2020-04-01,34
E07000149,2020-04-02,36
E07000149,2020-04-03,45
E07000149,2020-04-04,48
E07000149,2020-04-05,50
E07000149,2020-04-06,55
E07000149,2020-04-07,60
E07000149,2020-04-08,66
E07000149,2020-04-09,69
E07000149,2020-04-10,72
E07000149,2020-04-11,77
E07000149,2020-04-12,79
E07000149,2020-04-13,89
E07000149,2020-04-14,96
E07000149,2020-04-15,98
E07000149,2020-04-16,101
E07000149,2020-04-17,103
E07000149,2020-04-18,107
E07000149,2020-04-19,113
E07000149,2020-04-20,115
E07000149,2020-04-21,125
E07000149,2020-04-22,138
E07000149,2020-04-23,140
E07000149,2020-04-24,149
E07000149,2020-04-25,157
E07000149,2020-04-26,158
E07000149,2020-04-27,162
E07000149,2020-04-28,168
E07000149,2020-04-29,169
E07000149,2020-04-30,193
E07000149,2020-05-01,199
E07000149,2020-05-02,201
E07000149,2020-05-03,203
E07000149,2020-05-04,206
E07000149,2020-05-05,210
E07000149,2020-05-06,213
E07000149,2020-05-07,217
E07000149,2020-05-08,220
E07000149,2020-05-10,220
