Area code,date,value
E07000173,2020-02-21,1
E07000173,2020-03-11,4
E07000173,2020-03-13,5
E07000173,2020-03-14,7
E07000173,2020-03-17,8
E07000173,2020-03-18,11
E07000173,2020-03-19,15
E07000173,2020-03-20,18
E07000173,2020-03-21,20
E07000173,2020-03-22,22
E07000173,2020-03-23,26
E07000173,2020-03-24,31
E07000173,2020-03-25,37
E07000173,2020-03-26,43
E07000173,2020-03-27,46
E07000173,2020-03-28,50
E07000173,2020-03-29,53
E07000173,2020-03-30,59
E07000173,2020-03-31,65
E07000173,2020-04-01,70
E07000173,2020-04-02,79
E07000173,2020-04-03,82
E07000173,2020-04-04,88
E07000173,2020-04-05,93
E07000173,2020-04-06,98
E07000173,2020-04-07,104
E07000173,2020-04-08,107
E07000173,2020-04-09,117
E07000173,2020-04-11,120
E07000173,2020-04-12,121
E07000173,2020-04-13,126
E07000173,2020-04-14,138
E07000173,2020-04-15,143
E07000173,2020-04-16,145
E07000173,2020-04-17,152
E07000173,2020-04-18,153
E07000173,2020-04-19,154
E07000173,2020-04-20,156
E07000173,2020-04-22,160
E07000173,2020-04-23,163
E07000173,2020-04-24,168
E07000173,2020-04-25,169
E07000173,2020-04-27,171
E07000173,2020-04-28,176
E07000173,2020-04-29,185
E07000173,2020-04-30,191
E07000173,2020-05-02,192
E07000173,2020-05-03,193
E07000173,2020-05-04,196
E07000173,2020-05-05,198
E07000173,2020-05-07,199
E07000173,2020-05-08,202
E07000173,2020-05-09,203
E07000173,2020-05-10,203
