Area code,date,value
E06000020,2020-03-10,1
E06000020,2020-03-11,6
E06000020,2020-03-14,7
E06000020,2020-03-16,8
E06000020,2020-03-18,9
E06000020,2020-03-19,11
E06000020,2020-03-20,12
E06000020,2020-03-21,14
E06000020,2020-03-23,19
E06000020,2020-03-24,22
E06000020,2020-03-25,25
E06000020,2020-03-26,31
E06000020,2020-03-27,39
E06000020,2020-03-28,45
E06000020,2020-03-29,55
E06000020,2020-03-30,61
E06000020,2020-03-31,67
E06000020,2020-04-01,71
E06000020,2020-04-02,78
E06000020,2020-04-03,85
E06000020,2020-04-04,92
E06000020,2020-04-05,101
E06000020,2020-04-06,104
E06000020,2020-04-07,116
E06000020,2020-04-08,122
E06000020,2020-04-09,124
E06000020,2020-04-10,131
E06000020,2020-04-11,133
E06000020,2020-04-12,136
E06000020,2020-04-13,139
E06000020,2020-04-14,144
E06000020,2020-04-15,151
E06000020,2020-04-16,157
E06000020,2020-04-17,167
E06000020,2020-04-18,184
E06000020,2020-04-19,188
E06000020,2020-04-20,198
E06000020,2020-04-21,204
E06000020,2020-04-22,219
E06000020,2020-04-23,231
E06000020,2020-04-24,234
E06000020,2020-04-25,242
E06000020,2020-04-26,248
E06000020,2020-04-27,254
E06000020,2020-04-28,261
E06000020,2020-04-29,269
E06000020,2020-04-30,278
E06000020,2020-05-01,283
E06000020,2020-05-02,286
E06000020,2020-05-03,291
E06000020,2020-05-04,296
E06000020,2020-05-05,303
E06000020,2020-05-06,310
E06000020,2020-05-07,311
E06000020,2020-05-10,311
