Area code,date,value
E07000037,2020-02-25,1
E07000037,2020-03-02,3
E07000037,2020-03-10,4
E07000037,2020-03-11,5
E07000037,2020-03-15,6
E07000037,2020-03-16,7
E07000037,2020-03-20,8
E07000037,2020-03-23,12
E07000037,2020-03-25,15
E07000037,2020-03-26,17
E07000037,2020-03-27,18
E07000037,2020-03-28,21
E07000037,2020-03-29,22
E07000037,2020-03-30,27
E07000037,2020-03-31,31
E07000037,2020-04-01,35
E07000037,2020-04-02,40
E07000037,2020-04-03,43
E07000037,2020-04-04,49
E07000037,2020-04-05,52
E07000037,2020-04-06,61
E07000037,2020-04-07,66
E07000037,2020-04-08,72
E07000037,2020-04-09,77
E07000037,2020-04-10,80
E07000037,2020-04-11,85
E07000037,2020-04-12,86
E07000037,2020-04-13,93
E07000037,2020-04-14,96
E07000037,2020-04-15,102
E07000037,2020-04-16,109
E07000037,2020-04-17,114
E07000037,2020-04-18,115
E07000037,2020-04-19,120
E07000037,2020-04-20,122
E07000037,2020-04-21,128
E07000037,2020-04-22,130
E07000037,2020-04-23,135
E07000037,2020-04-24,137
E07000037,2020-04-25,139
E07000037,2020-04-26,142
E07000037,2020-04-27,148
E07000037,2020-04-28,157
E07000037,2020-04-29,158
E07000037,2020-04-30,159
E07000037,2020-05-01,161
E07000037,2020-05-03,163
E07000037,2020-05-04,167
E07000037,2020-05-05,169
E07000037,2020-05-06,170
E07000037,2020-05-07,174
E07000037,2020-05-08,175
E07000037,2020-05-10,175
